date_id,log_return_cum_3d,log_return_single_lag3,log_return_cum_2d,log_return_cum_9d,log_return_cum_10d,log_return_cum_57d,log_return_cum_4d,log_return_cum_5d,log_return_cum_6d,log_return_single_lag2,log_return_cum_58d,log_return_single_lag4,log_return_cum_41d,log_return_cum_44d,log_return_cum_42d,log_return_cum_8d,log_return_single_lag1,log_return_cum_1d,log_return_single_lag10,log_return_single_lag6,log_return_cum_21d,log_return_cum_49d,log_return_cum_7d,log_return_cum_43d,log_return_cum_39d,log_return_cum_45d,log_return_cum_28d,log_return_cum_12d,log_return_cum_19d,log_return_cum_27d,log_return_cum_52d,log_return_cum_40d,log_return_cum_20d,log_return_cum_60d,log_return_cum_56d,log_return_cum_55d,log_return_cum_25d,log_return_cum_38d,log_return_cum_59d,log_return_single_lag8,log_return_cum_15d,log_return_cum_47d,log_return_cum_17d,log_return_cum_14d,log_return_cum_24d,log_return_cum_33d,log_return_cum_48d,log_return_cum_13d,log_return_cum_53d,log_return_cum_50d,log_return_cum_36d,log_return_cum_23d,log_return_single_lag20,log_return_cum_51d,log_return_single_lag7,log_return_cum_46d,log_return_cum_22d,log_return_cum_29d,log_return_cum_30d,log_return_cum_54d,log_return_cum_37d,log_return_cum_16d,log_return_single_lag17,log_return_single_lag48,log_return_cum_35d,log_return_cum_18d,log_return_cum_34d,log_return_single_lag27,log_return_single_lag22,log_return_single_lag14,log_return_cum_11d,log_return_cum_31d,log_return_single_lag11,log_return_single_lag18,log_return_single_lag46,log_return_cum_32d,log_return_cum_26d,log_return_single_lag51,log_return_single_lag9,log_return_single_lag21,log_return_single_lag54,log_return_single_lag23,log_return_single_lag35,log_return_single_lag56,log_return_single_lag19,log_return_single_lag5,log_return_single_lag15,log_return_single_lag58,log_return_single_lag44,log_return_single_lag45,log_return_single_lag41,log_return_single_lag36,log_return_single_lag25,log_return_single_lag12,log_return_single_lag24,log_return_single_lag26,log_return_single_lag13,log_return_single_lag43,log_return_single_lag39,log_return_single_lag49,log_return_single_lag42,log_return_single_lag52,log_return_single_lag59,log_return_single_lag33,log_return_single_lag40,log_return_single_lag37,log_return_single_lag16,log_return_single_lag30,log_return_single_lag32,log_return_single_lag28,log_return_single_lag60,log_return_single_lag38,log_return_single_lag57,log_return_single_lag50,log_return_single_lag29,log_return_single_lag53,log_return_single_lag31,log_return_single_lag47,log_return_single_lag34,log_return_single_lag55
7222,0.01826532557606697,0.015765681862831116,0.012203511781990528,0.011235266923904419,0.009535690769553185,0.007666949648410082,0.007532235234975815,0.0065522207878530025,0.006349597591906786,0.005446876864880323,0.00537466024979949,0.004450119100511074,0.0036335994955152273,0.003617081558331847,0.0033823256380856037,0.0033590637613087893,0.0031337321270257235,0.0031337321270257235,0.0030798837542533875,0.0028533171862363815,0.0027597895823419094,0.002682275604456663,0.0026424021925777197,0.0026194618549197912,0.002611434319987893,0.0025861766189336777,0.0025706994347274303,0.0023319204337894917,0.002194254193454981,0.0021373156923800707,0.0021154165733605623,0.0021095778793096542,0.002066344488412142,0.002058669924736023,0.001953526632860303,0.001926244585774839,0.0018553215777501464,0.0017913716146722436,0.0017878550570458174,0.0017815352184697986,0.0017779413610696793,0.0017089138273149729,0.001648313133046031,0.0015796013176441193,0.0015667149564251304,0.0015478003770112991,0.0015065149636939168,0.0014449257869273424,0.0014147303299978375,0.0013657149393111467,0.0013349892105907202,0.0013336034025996923,0.0012617124011740088,0.0012424029409885406,0.0012397101381793618,0.001142815570347011,0.00113651342689991,0.0011055574286729097,0.0010645546717569232,0.0010594158666208386,0.0010531774023547769,0.0010516556212678552,0.0010338738793507218,0.0010136732598766685,0.0009440468274988234,0.0009418515837751329,0.0009064410696737468,0.0008857868961058557,0.0008573225350119174,0.0008445973508059978,0.0008311601704917848,0.0008000695961527526,0.0007298279670067132,0.0007245833403430879,0.0007134524057619274,0.0007042121724225581,0.0006837373948656023,0.0006745128775946796,0.0006652644951827824,0.000664195220451802,0.0006513717817142606,0.0006310750613920391,0.0006003727903589606,0.0005952568608336151,0.000594052136875689,0.0005906691076233983,0.0005771105061285198,0.0005425020935945213,0.0005365010001696646,0.0005259953322820365,0.0004695714160334319,0.0004634541110135615,0.00046336345258168876,0.0004350062517914921,0.00041111279278993607,0.0004025423841085285,0.00040184930549003184,0.0003990074328612536,0.00039533741073682904,0.00039465646841563284,0.00036448758328333497,0.0003608510014601052,0.0003545024082995951,0.00035444487002678216,0.0003534780989866704,0.00034981369390152395,0.00033257665927521884,0.0003174765151925385,0.0002885251888073981,0.0002778272901196033,0.00027630184195004404,0.00027548838988877833,0.00026315185823477805,0.0002605653426144272,0.0002464591816533357,0.00022232625633478165,0.00022051243286114186,0.00021334164193831384,0.00020320260955486447,0.00014294640277512372
7242,0.0004242659779265523,0.0008648277726024389,0.00092399085406214,0.0005030659958720207,0.0008597414125688374,0.007486033719033003,0.00037438151775859296,0.00020836532348766923,0.00029892593738622963,0.0006055381963960826,0.005360186565667391,0.00016967586998362094,0.0033627324737608433,0.0032328295055776834,0.0031456283759325743,0.0002567581250332296,0.000153703847900033,0.000153703847900033,0.00045214203419163823,0.00013350472727324814,0.0017411347944289446,0.002241211012005806,0.001001244760118425,0.0021886329632252455,0.0033021748531609774,0.0018879093695431948,0.0018920961301773787,0.0004697769763879478,0.000615570810623467,0.0010779508156701922,0.0014524516882374883,0.0025113236624747515,0.0003846143663395196,0.0010960563085973263,0.002218003384768963,0.0020968541502952576,0.001352850697003305,0.001389883691444993,0.0009589086985215545,0.000444029807113111,0.0011192223755642772,0.0012804660946130753,0.0012965614441782236,0.0007665977464057505,0.0019034147262573242,0.0007564042462036014,0.0013762759044766426,0.00036047096364200115,0.0010204407153651118,0.0014270080719143152,0.0013033142313361168,0.001273949514143169,0.00018117355648428202,0.0012918487191200256,0.0003524161584209651,0.0012734541669487953,0.0015361931873485446,0.0006192164728417993,0.0012888320488855243,0.0011348080588504672,0.0008094844524748623,0.00045934069203212857,0.0005036285147070885,0.0009082158794626594,0.0004022745124530047,0.0011332966387271881,0.0008356969337910414,0.0006817355751991272,0.001082371803931892,0.00024677193141542375,0.000288458977593109,0.0006573545397259295,0.0003047990903723985,0.00015570121468044817,0.0008984781452454627,0.0005491418414749205,0.0004606250149663538,0.0005215340643189847,0.00023741238692309707,0.0004984783008694649,0.00040864903712645173,0.00035553876659832895,0.00037377330590970814,0.0004326000635046512,0.00021061726147308946,0.00014385870599653572,0.0001370833342662081,0.0004989570588804781,0.0003988713142462075,0.0005269579123705626,0.00027606668299995363,0.0003837425902020186,0.0004143016994930804,0.0002123492886312306,0.00037257096846587956,0.0005618999130092561,0.00022439222084358335,0.00045406792196445167,0.00041240855352953076,0.0003530754765961319,0.00032626139000058174,0.000197689063497819,0.00039922419819049537,0.00021231044956948608,0.00024507573107257485,0.0004016887687612325,0.00022877039737068117,0.0002097888063872233,0.000342731160344556,0.0003199414350092411,0.0002164035104215145,0.00036672508576884866,0.0004141108656767756,0.00023350676929112524,0.00037757380050607026,0.0003913846448995173,0.00019203132251277566,0.00025495464797131717,0.0002497397072147578,0.00019981895457021892
7262,0.0005197660066187382,0.0008582492591813207,0.0008115453529171646,0.0003044289187528193,0.0011507276212796569,0.007323106285184622,0.00019550276920199394,0.00037787147448398173,0.00019861457985825837,0.0006011724472045898,0.005456868093460798,0.00026801865897141397,0.0019274164224043489,0.0031489841639995575,0.0033954374957829714,0.0008338940097019076,0.00016379002772737294,0.00016379002772737294,0.00042157634743489325,0.0002089217014145106,0.00034948281245306134,0.0020056716166436672,0.0012046430492773652,0.0024992595426738262,0.0007641169941052794,0.0014872776810079813,0.0005042959819547832,0.00035041655064560473,0.0004418076132424176,0.0009278194047510624,0.0018221742939203978,0.0003637861227616668,0.0008066503214649856,0.0020928573794662952,0.0025597703643143177,0.0015364900464192033,0.0008710362017154694,0.0008015900966711342,0.0019032119307667017,0.0007636741502210498,0.0010327644413337111,0.0012425269233062863,0.0009959652088582516,0.0004431524721439928,0.001636006636545062,0.0005524060688912868,0.000777188572101295,0.00038358752499334514,0.0012552345870062709,0.0011213079560548067,0.0009887772612273693,0.0008860466768965125,0.00031583706731908023,0.0010820223251357675,0.0004360873717814684,0.0007647480233572423,0.0007105364929884672,0.0004197484231553972,0.0007904350641183555,0.0007844386855140328,0.0006379525875672698,0.000725753023289144,0.00044220034033060074,0.0007244066800922155,0.0003850549692288041,0.0012411202769726515,0.0005591375520452857,0.000221442969632335,0.00021670002024620771,0.00017092673806473613,0.0005923492717556655,0.000905309512745589,0.0004737210983876139,0.00014314654981717467,0.0010412398260086775,0.0007531638257205486,0.0003871895605698228,0.0006728904554620385,0.0003262546961195767,0.00015724767581559718,0.00045518408296629786,0.0001802689366741106,0.00016245142614934593,0.0007203129935078323,0.00023605430033057928,0.000183484677108936,0.00016707417671568692,0.0011140111600980163,0.00026265837368555367,0.0003446012269705534,0.0003884217585437,0.00014961653505451977,0.00021370621107053012,0.00018566589278634638,0.0005296349409036338,0.0002343910455238074,0.00017771094280760735,0.00024025907623581588,0.00011925932631129399,0.0004620141407940537,0.00032483364338986576,0.00034129031701013446,0.0003676164196804166,0.00012631903518922627,0.00016928471450228244,0.0003264192782808095,0.00015107817307580262,0.00020248585497029126,0.0003920640447176993,0.0002731617132667452,0.0003552605048753321,0.00009990807302528992,0.0003244734543841332,0.0001855868031270802,0.00014130894851405174,0.00030962307937443256,0.00014489286695607007,0.0002857146901078522,0.00013277778634801507,0.00031745489104650915
7282,0.0006050692754797637,0.0008646226488053799,0.000764082302339375,0.0007130817975848913,0.0017815271858125925,0.00048568789497949183,0.00040980608901008964,0.00047966267447918653,0.00042065547313541174,0.0007168678566813469,0.001274330890737474,0.00020022850367240608,0.0006667448906227946,0.00056079140631482,0.0011791054857894778,0.0009751979378052056,0.00020297180162742734,0.00020297180162742734,0.0007297627744264901,0.0003540461475495249,0.0011973350774496794,0.0010608326410874724,0.0017503650160506368,0.0015348568558692932,0.0012658932246267796,0.00264707300812006,0.0011230242671445012,0.000494033214636147,0.0006684836698696017,0.0007687684264965355,0.0009444462484680116,0.0005451776087284088,0.002208472928032279,0.00033410891774110496,0.002111783716827631,0.001251104986295104,0.0009274058975279331,0.0014064317801967263,0.0009986693039536476,0.0010289102792739868,0.000859338731970638,0.0015589110553264618,0.002187206409871578,0.00115450588054955,0.001004873774945736,0.0006616073660552502,0.0019269033800810575,0.0008523025317117572,0.001593167195096612,0.0021021489519625902,0.00210526492446661,0.0018787975423038006,0.00042677015881054103,0.000684646365698427,0.0008516961825080216,0.0017358995974063873,0.0010404501808807254,0.0006309582968242466,0.0008228350197896361,0.00041915825568139553,0.0006341839325614274,0.0010303306626155972,0.0007123675313778222,0.0005027007427997887,0.0012474099639803171,0.0014317125314846635,0.0011042575351893902,0.00030887292814441025,0.0004433632711879909,0.00045026745647192,0.0005024592392146587,0.0013325284235179424,0.000565990514587611,0.00017775844025891274,0.0006313482881523669,0.0007905917591415346,0.0012429924681782722,0.0002975210372824222,0.0005592094385065138,0.0002325604436919093,0.00019025510118808597,0.00017790557467378676,0.00027616077568382025,0.0004533114260993898,0.00033434899523854256,0.00023642691667191684,0.00016543047968298197,0.00016371370293200016,0.0002787055855151266,0.0004164299461990595,0.00016353432147298008,0.00028364805621095,0.00014808411651756614,0.00012168004468549043,0.0005178830469958484,0.00024833506904542446,0.00016626199067104608,0.00014627326163463295,0.00019048986723646522,0.00020510841568466276,0.0002844561531674117,0.000142847842653282,0.0002726727689150721,0.00010958394705085084,0.00026878478820435703,0.00029748675297014415,0.00013330265937838703,0.00010714991367422044,0.0003197801997885108,0.0003184408415108919,0.0001244971645064652,0.0002899892278946936,0.0002536889223847538,0.00021957028366159648,0.00028364197351038456,0.00019775588589254767,0.0002428705192869529,0.0004774798871949315,0.00012818734103348106,0.00016358146967832
7302,0.0011132570216432214,0.0009186521056108177,0.0004440666234586388,0.0007642400451004505,0.0007416325388476253,0.0011288535315543413,0.0005641537136398256,0.00030300728394649923,0.00073537218850106,0.000402880075853318,0.0008376355981454253,0.00033545796759426594,0.0008756710449233651,0.0016184743726626039,0.000789724406786263,0.0011809447314590216,0.00013584227417595685,0.00013584227417595685,0.0004729976353701204,0.00032750715035945177,0.0005005669081583619,0.0011244843481108546,0.001253576367162168,0.001974482322111726,0.0011075458023697138,0.0024559153243899345,0.0007730099023319781,0.0005403004470281303,0.000556118437089026,0.0007127381395548582,0.001350955804809928,0.001322974800132215,0.0026105993892997503,0.0006900238804519176,0.0023042995017021894,0.0010162352118641138,0.0008273733546957374,0.0008141834405250847,0.001373373786918819,0.0008456491050310433,0.0010516446782276034,0.0007805333007127047,0.002423417754471302,0.0015325986314564943,0.0027284184470772743,0.0008905638242140412,0.0027894610539078712,0.0005607577622868121,0.0014753957511857152,0.000975257542449981,0.000873928249347955,0.003056416753679514,0.0006487542996183038,0.0012296360218897462,0.0007058094488456845,0.0019064958905801177,0.0007755569531582296,0.00085116783156991,0.0020188172347843647,0.000597608566749841,0.0007384974742308259,0.001248638262040913,0.0009803075809031725,0.0004015086160507053,0.0008167464402504265,0.0014671528479084373,0.0019234970677644014,0.00032393287983722985,0.00021970868692733347,0.0006355727091431618,0.0005691219121217728,0.0012052984675392509,0.00042817130452021956,0.0002597146958578378,0.0006373755168169737,0.0006350398762151599,0.0010623193811625242,0.00022513144358526915,0.0006374954245984554,0.0005522766732610762,0.0001912853476824239,0.000523226335644722,0.00030831695767119527,0.00026415690081194043,0.0003836774849332869,0.00023240598966367543,0.00025018074666149914,0.00014343444490805268,0.0004854783765040338,0.0005708822282031178,0.00023463736579287797,0.00018605082004796714,0.00048154228716157377,0.00016806268831714988,0.0012302177492529154,0.0002479509566910565,0.0001933028397615999,0.00019894566503353417,0.00021693560120183975,0.00034907631925307214,0.000157146219862625,0.00011598848504945636,0.00019009421521332115,0.00021727840066887438,0.00028818572172895074,0.00022428706870414317,0.00015731799066998065,0.0004886431852355599,0.0002987576008308679,0.0002842836838681251,0.00016194142517633736,0.00015003912267275155,0.00030932255322113633,0.00015643570804968476,0.0002428810839774087,0.00014827791892457753,0.0002576287661213428,0.0002953271323349327,0.000362270453479141,0.00010963222302962095
7322,0.0010344036854803562,0.0008051293552853167,0.0004401685728225857,0.0006228383863344789,0.0006486425409093499,0.0016137388302013278,0.0003549708053469658,0.0002468913735356182,0.0008325120434165001,0.0003508269728627056,0.0018666107207536697,0.0005778125487267971,0.0017761490307748318,0.0015006799949333072,0.002282277448102832,0.0006847454351373017,0.00014478214143309742,0.00014478214143309742,0.000360223843017593,0.0004060373466927558,0.000931454123929143,0.0011247212532907724,0.0014191217487677932,0.0016526138642802835,0.0014328346587717533,0.0011012764880433679,0.0007940158830024302,0.0007178161758929491,0.0007513289456255734,0.000476781657198444,0.001020461437292397,0.0010313050588592887,0.0029296099673956633,0.0012606701347976923,0.001753922551870346,0.0011261168401688337,0.0019125513499602675,0.0015633836155757308,0.0009888742351904511,0.0007217033416964114,0.001151907374151051,0.0014393219025805593,0.0014682101318612695,0.0021982360631227493,0.0026518164668232203,0.000936061842367053,0.0023779296316206455,0.0008785317186266184,0.0011216665152460337,0.0010047437390312552,0.0014564995653927326,0.00247223861515522,0.0006961820763535798,0.0020852575544267893,0.0008071074844338,0.002659932943060994,0.0010660703992471099,0.0009070339729078114,0.000979251111857593,0.0007487109396606684,0.0012149361427873373,0.00038193180807866156,0.0004638550744857639,0.00045279646292328835,0.0014715223805978894,0.0017058318480849266,0.000888297741767019,0.00012967611837666482,0.00024073802342172712,0.0007842189515940845,0.0006706828135065734,0.0007665296434424818,0.0003852784866467118,0.00021083153842482716,0.0005590480286628008,0.0005671665421687067,0.0006034265388734639,0.00032931644818745553,0.000396958232158795,0.0006727537256665528,0.00010230007319478318,0.0003291427856311202,0.00042154177208431065,0.0002615556004457176,0.0003551959525793791,0.0002254974824609235,0.00028390585794113576,0.00038193617365323007,0.0004477949405554682,0.0003583025245461613,0.0003255132178310305,0.0005210193921811879,0.00020815753669012338,0.0003499461163301021,0.0009733910555951297,0.00042760182986967266,0.0002998953277710825,0.00019966189574915916,0.00023113307543098927,0.0003056312270928174,0.00017602524894755334,0.00023177584807854146,0.0002812097955029458,0.0001849217660492286,0.000305524212308228,0.00043495334102772176,0.0001952061866177246,0.00035258103162050247,0.00020871667948085815,0.00018709090363699943,0.00019228750898037106,0.00018714333418756723,0.0003323048586025834,0.0001694429520284757,0.0002671296533662826,0.00015739821537863463,0.0003273619804531336,0.0005349419661797583,0.00020968665194232017,0.00014370307326316833
7342,0.00048386259004473686,0.00013084703823551536,0.00046037163701839745,0.0006340413819998503,0.00037563961814157665,0.0016304942546412349,0.0006172898574732244,0.00031559602939523757,0.0005829072906635702,0.00043111303239129484,0.0015061654848977923,0.0005800644867122173,0.0006514738779515028,0.0008253520936705172,0.0010642409324645996,0.0009179721237160265,0.0001530893932795152,0.0001530893932795152,0.00021442821889650077,0.0003379920672159642,0.0006941547035239637,0.0022117907647043467,0.0006895437836647034,0.001794850337319076,0.0016525204991921782,0.0009850229835137725,0.0006779041141271591,0.00042060550185851753,0.000496947206556797,0.0009625473758205771,0.0010896561434492469,0.0011731927515938878,0.0015189722180366516,0.0006512230611406267,0.0008931008633226156,0.0017415526090189815,0.0013600128004327416,0.0015309156151488423,0.0007804380147717893,0.0005850022425875068,0.0020538177341222763,0.0007531907758675516,0.001174622680991888,0.001727009890601039,0.00204416923224926,0.001714190118946135,0.0009162268252111971,0.0012344293063506484,0.000617251091171056,0.0011291862465441227,0.0020589118357747793,0.0017252099933102727,0.000510910467710346,0.0010983425891026855,0.0002011214819503948,0.0011022179387509823,0.0010436162119731307,0.0008052718476392329,0.0007775253034196794,0.0007740399450995028,0.0006770475301891565,0.00046772899804636836,0.0003598216862883419,0.00022275438823271543,0.0014396865153685212,0.0012568176025524735,0.0011125182500109076,0.00048549097846262157,0.0003311910550110042,0.0009064999758265913,0.00044947766582481563,0.0014692959375679493,0.0001403341448167339,0.00017576046229805797,0.000300704879919067,0.00046932444092817605,0.0016165353590622544,0.0001316566049354151,0.0005399992223829031,0.00038085339474491775,0.00013706758909393102,0.0002239840687252581,0.00012471835361793637,0.0003391372156329453,0.00028937592287547886,0.00021316568017937243,0.000253814272582531,0.00041192176286131144,0.00037025651545263827,0.0002384890685789287,0.0002549155615270138,0.0005997244734317064,0.0002556902472861111,0.00016614315973129123,0.0008144495659507811,0.0006271935999393463,0.0002985649916809052,0.0001459448685636744,0.00025626563001424074,0.0003109551907982677,0.000254501384915784,0.0002686803345568478,0.0002670339890755713,0.0003266993735451251,0.0004988622386008501,0.0004371985560283065,0.0005986561882309616,0.00030896582757122815,0.00035325883072800934,0.0002504588046576828,0.00016548874555155635,0.00023894132755231112,0.00018096766143571585,0.00046720486716367304,0.00023384495580103248,0.00015799138054717332,0.00045558158308267593,0.0001980113738682121,0.0005252736737020314,0.00037351666833274066
7362,0.000447191356215626,0.00015918893041089177,0.00020541989943012595,0.0005597168346866965,0.00044049229472875595,0.0016797955613583326,0.0004196398367639631,0.0004137071955483407,0.0004648632602766156,0.00022390800586435944,0.001783359912224114,0.00040240984526462853,0.0008952911593951285,0.0011660606833174825,0.0004289569042157382,0.0006039991276338696,0.00011412446474423632,0.00011412446474423632,0.0001437685132259503,0.0003039924777112901,0.000383047794457525,0.002429240383207798,0.0003212332958355546,0.0011746167438104749,0.0015903104795143008,0.0010986014967784286,0.0012380419066175818,0.0005534512456506491,0.0006652384181506932,0.0011301168706268072,0.0014141243882477283,0.002338426187634468,0.001146088819950819,0.0013789758086204529,0.0009679858339950442,0.0006892280071042478,0.0011348541593179107,0.0015059863217175007,0.001035814406350255,0.00029053696198388934,0.0022896958980709314,0.00042652772390283644,0.0007043399382382631,0.0018942009191960096,0.001606849953532219,0.0015387202147394419,0.0009025390027090907,0.0019162222743034363,0.000816325715277344,0.0017071099719032645,0.002276380080729723,0.0016231938498094678,0.00023893918842077255,0.00038770760875195265,0.00017667576321400702,0.0016580445226281881,0.0008227542275562882,0.0010195033391937613,0.0009948688093572855,0.0010965520050376654,0.0006732495967298746,0.0006043622270226479,0.0002891325275413692,0.00017468605074100196,0.0013292762450873852,0.0009606032981537282,0.0016444622306153178,0.0005498184473253787,0.00012901631998829544,0.0009493145043961704,0.00047748570796102285,0.0017126387683674693,0.00016477184544783086,0.00013967257109470665,0.0004162741533946246,0.0009765069116838276,0.0018717092461884022,0.00024985618074424565,0.0003648948622867465,0.00028895423747599125,0.0002479116665199399,0.0002726461971178651,0.00019810014055110514,0.00015406435704790056,0.00027056154794991016,0.00020923618285451084,0.00021147682855371386,0.0005053644417785108,0.00021503889001905918,0.0001493871968705207,0.00041390355909243226,0.0005961525603197515,0.00016999244689941406,0.0002231242979178205,0.0006175093003548682,0.0005950753693468869,0.000461728050140664,0.00017435525660403073,0.00011088882456533611,0.000282168184639886,0.00014306923549156636,0.0002191451785620302,0.0003460595617070794,0.00024437077809125185,0.0006662382511422038,0.0004896390601061285,0.0006470364751294255,0.000339556485414505,0.0004353430704213679,0.00040589660056866705,0.0003391093050595373,0.00022720932611264288,0.0003644201788119972,0.0005733520374633372,0.000430561660323292,0.00019636627985164523,0.0005058794631622732,0.0002235498686786741,0.000560898391995579,0.00020250807574484497
7382,0.00029175722738727927,0.00013424216012936085,0.000204661104362458,0.0003700731904245913,0.0004456528986338526,0.0009839599952101707,0.000213929612073116,0.0002607988135423511,0.00030813057674095035,0.00025215698406100273,0.0006284877308644354,0.00021153550187591463,0.0008571373182348907,0.0005859298980794847,0.0015071025118231773,0.0007447376265190542,0.00010252008360112086,0.00010252008360112086,0.0002063561842078343,0.00018970284145325422,0.0006661617662757635,0.0015644064405933022,0.0004978851065970957,0.0010268490295857191,0.0014313214924186468,0.000994160189293325,0.0018374045612290502,0.0005146142211742699,0.0007041729404591024,0.0010064863599836826,0.0016923976363614202,0.00136466883122921,0.0006233981112018228,0.0009874263778328896,0.000595133809838444,0.0007402313640341163,0.0007790185627527535,0.0007721605361439288,0.0008980464190244675,0.00042936019599437714,0.0017214586259797215,0.0018048295751214027,0.0007223915890790522,0.001129025942645967,0.0006830740603618324,0.0008697216399013996,0.0011004583211615682,0.0014111489290371537,0.0005561037105508149,0.0016959926579147577,0.0012778344098478556,0.0010883054928854108,0.000342127081239596,0.000633428746368736,0.00014627582277171314,0.0008678694139234722,0.0002783988311421126,0.0008180772420018911,0.0009107881342060864,0.001071927254088223,0.0013710965868085623,0.000619174272287637,0.00030666685779578984,0.00021873480000067502,0.002025450114160776,0.0008560091955587268,0.000664545048493892,0.0005901555414311588,0.00022066790552344173,0.0007089105783961713,0.0007928917184472084,0.0013040549820289016,0.00035106934956274927,0.00018344487762078643,0.0002318179904250428,0.0013301462167873979,0.001965750241652131,0.000205374468350783,0.00034223252441734076,0.00017986705643124878,0.00019107422849629074,0.00018251113942824304,0.0002927810128312558,0.0000979689575615339,0.00019763328600674868,0.00012543528282549232,0.00018005351012106985,0.0001919236092362553,0.00021192117128521204,0.0001694335078354925,0.000243307527853176,0.0005246896762400866,0.00020292577391956002,0.0002042978157987818,0.00032433270826004446,0.0004366431094240397,0.00031296079396270216,0.0001923003583215177,0.00020991389465052634,0.00023433746537193656,0.00025442594778724015,0.0001860019692685455,0.000161191652296111,0.00017268798546865582,0.00039190243114717305,0.00043383456068113446,0.00037202236126177013,0.00013335888797882944,0.00036581343738362193,0.0005368730053305626,0.00016772400704212487,0.00022975055617280304,0.00020006780687253922,0.00044659190461970866,0.00047855463344603777,0.000321987085044384,0.0002087416360154748,0.00022379936126526445,0.0001989952870644629,0.000208796322112903
7402,0.00027843937277793884,0.00016080524073913693,0.0002737789473030716,0.00044631888158619404,0.0005095700034871697,0.001517051481641829,0.0002798023051582277,0.0002655335410963744,0.00026608796906657517,0.00024727292475290596,0.001093874336220324,0.00023926103312987834,0.0006237254710868001,0.0012371335178613663,0.0011137082474306226,0.00040774582885205746,0.00014038447989150882,0.00014038447989150882,0.0002154193352907896,0.00018237237236462533,0.0008058061939664185,0.0016301922732964158,0.0003200167266186327,0.0007706196629442275,0.0006287756841629744,0.0012327583972364664,0.0018960358574986458,0.00035584240686148405,0.0007488689152523875,0.0015285394620150328,0.0020248712971806526,0.0011049204040318727,0.0008305152878165245,0.001334264175966382,0.0008263341151177883,0.0007292544469237328,0.0006404503947123885,0.0007567506399936974,0.0012842649593949318,0.00022288151376415044,0.0014597100671380758,0.0009599626064300537,0.000575707177631557,0.0007735012331977487,0.0006949350936338305,0.0008380108629353344,0.0004890726995654404,0.0012395119993016124,0.0007610028842464089,0.001614395179785788,0.0006016617990098894,0.002492313738912344,0.0003075990825891495,0.0008097753161564469,0.00011109562183264643,0.0012114522978663445,0.0009465831099078059,0.0010679545812308788,0.0008048986201174557,0.0010594578925520182,0.0014203976606950164,0.00063760404009372,0.00022737828840035945,0.00017022830434143543,0.0011102404678240418,0.0010983236134052277,0.0005284060607664287,0.00038553247577510774,0.00012578003224916756,0.000481743918498978,0.00024097133427858353,0.0011735048610717058,0.0001419773616362363,0.0002391776506556198,0.00030168250668793917,0.0006733695045113564,0.0007994194747880101,0.0001645285083213821,0.00025704604922793806,0.00017715050489641726,0.00014744237705599517,0.0006800835253670812,0.00022134650498628616,0.0001015369052765891,0.000201873219339177,0.00016368957585655153,0.0002499082183931023,0.0002693162823561579,0.000266963557805866,0.000352093338733539,0.00021612318232655525,0.00015739782247692347,0.00018120640015695244,0.0001255307433893904,0.00047226034803315997,0.000252865778747946,0.0003597963077481836,0.00015810377954039723,0.00016577802307438105,0.00019259873079136014,0.00024237835896201432,0.0002819919609464705,0.00018074589024763554,0.00011761773203033954,0.0002271326957270503,0.00017513896455056965,0.0002795124310068786,0.00018056094995699823,0.00024020606360863894,0.0005679480964317918,0.00013959883654024452,0.00023783517826814204,0.00029994119540788233,0.00044252024963498116,0.0005459938547573984,0.00027892948128283024,0.0001516948832431808,0.00014581689902115613,0.0001680894783930853,0.00012338929809629917
