date_id,pct_S1,pct_E1,pct_S9,pct_E7,pct_P13,pct_E12,pct_P6,pct_V13,pct_E20,pct_I9,pct_M10,pct_S12,pct_V2,pct_V10,pct_V1,pct_E15,pct_M1,pct_E19,pct_I2,pct_E8,pct_I8,pct_V4,pct_P3,pct_S4,pct_E6,pct_E4,pct_M13,pct_E3,pct_P4,pct_V11,pct_M14,pct_I5,pct_M16,pct_M15,pct_E11,pct_S5,pct_M11,pct_M5,pct_V3,pct_P7,pct_E16,pct_M6,pct_M8,pct_M9,pct_S3,pct_S2,pct_P8,pct_P2,pct_S7,pct_S10,pct_M7,pct_P12,pct_S8,pct_V9,pct_I6,pct_V8,pct_I3,pct_M3,pct_D5,pct_M4,pct_E5,pct_M2,pct_M17,pct_M12,pct_V5,pct_P11,pct_S11,pct_S6,pct_I1,pct_I7,pct_P10,pct_P5,pct_E18,pct_V7,pct_V12,pct_V6,pct_I4,pct_E17,pct_E9,pct_P9,pct_P1,pct_E10,pct_E14,pct_E13,pct_M18,pct_E2,pct_D7,pct_D6,pct_D2,pct_D9,pct_D8,pct_D4,pct_D3,pct_D1
7222,0.05626640803295693,0.043560354782990265,0.041706552492722905,0.03242534903666726,0.030885504155853984,0.02854072879783341,0.026896334376035797,0.02615227786716835,0.02600007143250512,0.025946922188766045,0.025545598447801635,0.02319628494062995,0.0230377458516577,0.017377252683007192,0.016953711500186423,0.016629123735777147,0.016287650158728923,0.016238086128750332,0.015457496633353536,0.01472885034261578,0.013640919568206062,0.013545747518914344,0.013437420405365576,0.013424747503636848,0.013144280774365417,0.0124776917117155,0.01160121261806751,0.011477905562661046,0.011346566261671177,0.01041182839355416,0.010195158347476033,0.010158450086641766,0.010153703759706117,0.0098453861332113,0.009600767744989367,0.009348703678984232,0.009210409721368615,0.009123131343390354,0.009047840588901745,0.008809902872561772,0.008604766128850808,0.008552954538110261,0.00845228824048069,0.008110031307513746,0.007706807390601092,0.007624816981453816,0.007619184791605234,0.007578362963058841,0.007475573125475126,0.007440182902103459,0.006932976396470748,0.006885013880086894,0.006804242165204124,0.0065830162527166294,0.006478545806635236,0.006452545097381433,0.0062834781604482,0.006274239243025535,0.006212959676023405,0.00611267683048329,0.006092339949039246,0.005930929398710647,0.005848969994765324,0.005787979598728344,0.0057410383557312565,0.005434228594466096,0.005391352829480147,0.005209221312858825,0.005169597297522563,0.004899990614804464,0.004737599920438627,0.004661208164901087,0.004576188104591581,0.004415636841288526,0.004071866348258914,0.003945568240002855,0.0038284533663577925,0.0034604488278264546,0.00344581721992131,0.0033279569559109363,0.0033214199203727155,0.002995783041170838,0.002817715104282984,0.0024007648997242423,0.0020181823796319534,0.0016272052011109847,0.000563812394367541,0.00025998506460755543,0.0,0.0,0.0,0.0,0.0,0.0
7242,0.04688848111414908,0.04294950016130079,0.03587604626822595,0.026307105523758326,0.03934300866234976,0.015801116887456963,0.016239617045903206,0.025124196009127034,0.018237414333032095,0.030604831819166223,0.024199866132623465,0.017258308491917927,0.031146083682751614,0.01585179483909492,0.018990853620575673,0.014797779261937736,0.017889682160891946,0.008801323149342644,0.02340181737510163,0.014442743712985333,0.01071593613668398,0.014232946903014302,0.014527413845771846,0.0051515534918885756,0.013194981131728145,0.01002747953506101,0.010392202689625889,0.009529648219647231,0.005987808653933757,0.016227131451377344,0.017291401638746526,0.010221924440092628,0.005700930505844305,0.01918083719549825,0.010406439740927063,0.011264376443716858,0.012600045170497445,0.008836640895298177,0.00526541606080723,0.005763172031015217,0.0031268796759276025,0.0048435161113455074,0.00874955971592633,0.008763930217634372,0.0031337906830029155,0.012591973017178636,0.012107205794226715,0.007994960878435991,0.004765060361740081,0.0070544451915797515,0.00562352990837931,0.0049616264258703436,0.008247784909063654,0.005066987756908394,0.007878641928104788,0.006024820389982218,0.0095217740071233,0.009662987524263051,0.004583944534427978,0.0069660825051907505,0.004934269730981009,0.0077780024428025845,0.013892979118182863,0.004908217210522434,0.009775090974182075,0.0041004613725679805,0.008116500996121085,0.015004954314154693,0.0051327934934244715,0.004941576938905422,0.0060499773879736495,0.006871081139949066,0.007173742831614501,0.006713010729310145,0.0033000769136666015,0.006933220502129073,0.005599316641016355,0.0040412157771053305,0.0037858740672705752,0.006936218985912107,0.006143035740832078,0.004804390559163371,0.001650422206567884,0.0034684555700877414,0.002635007176587976,0.002479710810411448,0.0,0.0003708096344702438,0.000025073736151530205,0.0,7.190977568550343e-6,0.0,0.0,0.00008796405118738326
7262,0.04279579918252363,0.03332946247044177,0.02692187058817653,0.011484422174190422,0.04166201872690466,0.01732419460041113,0.014171950673073325,0.012564124378878517,0.016706367849958995,0.056377329346571824,0.03532208511805336,0.013495688212205927,0.01697808159356692,0.00856745927171165,0.011351659098620367,0.03026438843072409,0.025547325244937424,0.009231410820170805,0.02217427468378282,0.012726099862831845,0.007839451979467253,0.005523068458119009,0.015347668408134837,0.011640241657257194,0.007688967660856666,0.010938184125607146,0.008348357493918114,0.015356146934926566,0.008649278199084958,0.007920889084453243,0.01801284858668723,0.007847112937923227,0.005392909509273307,0.01587024000489358,0.014081806819355109,0.03170125415950878,0.009593001523103528,0.00614092026396318,0.015526752367388708,0.007151784413081929,0.004467613336731739,0.009452177147487374,0.010346127390545627,0.006855489695840187,0.01047800481247548,0.01225739191212438,0.011268989377282733,0.010132285066349736,0.0044197027973597765,0.010573399404872372,0.004296745094994447,0.0068249199388275275,0.017375894767828415,0.0026652392765966525,0.004352302703420276,0.006491194644614971,0.009618983964644008,0.008210261432621616,0.0007979151722024611,0.007438726932905323,0.008653480424075207,0.005477986182293625,0.005520844519734669,0.0078227999480477,0.005977165847175352,0.003083070347388164,0.00843106370897893,0.007049457647327825,0.008655426574417417,0.006030006034930237,0.009404071884144704,0.006769014278325382,0.0054584271807155554,0.005203383443047557,0.00936938868537879,0.007094306799070795,0.010257928053122315,0.0060777915696832415,0.0034751499219918686,0.005228057557377852,0.002196152226914046,0.0031312249044912525,0.0017500954399712523,0.003272209689084676,0.0027320274198198153,0.0031779946065019615,0.0,0.0008112133215251319,0.0,0.0,0.0,0.0,0.0,0.0
7282,0.05994824514781175,0.01847247830939311,0.015730460547895345,0.018132917319704886,0.031849499802672265,0.03387970009024143,0.007939280365208265,0.012689771219969824,0.02250578526596968,0.01660991340551607,0.021239382068990717,0.010227747243096575,0.018351010218362124,0.014478981448659101,0.00873066906519589,0.02837537612889046,0.028751592577914094,0.018677225470383037,0.022384946435325192,0.014631048888716358,0.008424197899623221,0.008055426830321637,0.020343129834329763,0.007455697925470952,0.004731560952074986,0.008894066317675628,0.01561066353908281,0.004512839313942167,0.0064193935819406465,0.009604275218695698,0.013505364566579197,0.005296435186626789,0.005698934716826915,0.018259675781998528,0.008529647979987941,0.02747753199047028,0.00990305096730665,0.00936898288341476,0.012575984481305822,0.008696607742222041,0.006539225491784551,0.014058831372982038,0.009975637819804263,0.007605045168724982,0.01126121262213481,0.010884625284539004,0.01757429245341205,0.015445668131912857,0.004145415059813838,0.014697407730302562,0.014584794083021338,0.00948973315920353,0.01261120847744413,0.003970441083137446,0.006867857770455592,0.007198424191357654,0.01647149591510105,0.00705317339154686,0.0012177604054173779,0.004894188819131828,0.004455368775315265,0.0072994887227207685,0.012510247607353295,0.007002717960225409,0.005898057602657047,0.005259248398157083,0.007308752081539573,0.009139130941740278,0.009643241438854378,0.005408988929152675,0.013418350565352708,0.007800229447119418,0.007262254010446793,0.004138748702366633,0.004141066235031811,0.0066674039572351415,0.01238288801386262,0.0022318094812012476,0.005095028106430101,0.006434436447372206,0.002614417767619365,0.004385041634371155,0.004745366133170187,0.0022004766896052816,0.005037312218761775,0.0037994341035416687,0.0,0.000045174228904841714,0.00004496205130776164,0.0,0.000015799519059138992,0.0,0.0,0.00009862106848400006
7302,0.051145598649703694,0.016894588959002484,0.010703486816593442,0.009277845221029554,0.01985121417265099,0.02075366265047548,0.0076060413474809815,0.011319699705656511,0.011683722355361,0.011901436741796006,0.019423342925570675,0.011443489533707336,0.012477477815039455,0.013269290536372259,0.009868469601037598,0.03754524087297202,0.013561281373472204,0.021848194137744633,0.036712745568930595,0.010390859173010554,0.021213949353332505,0.01063184811207668,0.008674714348910923,0.0048504425802950975,0.0038949906366905276,0.0051850345682304564,0.01036301508089037,0.012489320310194344,0.0057393698728589885,0.015037055651274887,0.009760778050827484,0.002864508405217882,0.008365184141676309,0.022691026998785863,0.015826465944061945,0.01961201109352889,0.015170291930520967,0.02439373591745368,0.013576478512587328,0.014998660574561992,0.015344254572494722,0.006658993343367874,0.01891218019223462,0.006835229810081395,0.008853052256539175,0.019895670957835804,0.019235980861514318,0.013611093002237914,0.006963261739562087,0.011195413704056375,0.007208548873207497,0.004928412057984232,0.010951820765940094,0.0028489366277105158,0.012438095863730318,0.0245977508062588,0.010272685956571237,0.007382860843249976,0.0012669804122819183,0.006197726606542588,0.01070161430869503,0.012623408475644571,0.008731065618023255,0.007862685291694869,0.005620577807608627,0.0034500873660505524,0.005091584749427923,0.010628567346898606,0.010790020760510582,0.0070326498774742055,0.01072415919434187,0.004671019749069591,0.01387102227204853,0.003985082163197905,0.006565457332652823,0.01373364330849919,0.007070245968839313,0.004196397826222627,0.006660734511209116,0.0035216446670943806,0.0024293372960016942,0.004390704039760015,0.002489625346515159,0.003393424392323371,0.004668221476184872,0.0064533645224018965,0.0,0.00002813483662336879,0.0,0.0,0.0,0.0,0.0,0.0
7322,0.04616524895952494,0.016243170785501325,0.015482760748059156,0.004904891533709246,0.010074112282302898,0.011538080375509265,0.0061984784822383555,0.009357801137801656,0.01519306174313944,0.009542791707843072,0.02566352714427198,0.027916162507884312,0.01438979583751479,0.010918295282771499,0.005091583493888791,0.030558845229312067,0.008844732310211741,0.023622641048261617,0.023387755982343,0.010749009985268444,0.02536550505274048,0.013557740097345818,0.009990513688027303,0.004196912539541991,0.004181813673179193,0.008196194501030077,0.00933476201918844,0.010908652345565494,0.00395429352895439,0.018052053216040087,0.008507670609148527,0.007251877224151945,0.008989309901005688,0.016863959793373868,0.02805510160026007,0.015301244604859935,0.015897180023256578,0.021235165121129867,0.011303254007982017,0.00932928839419307,0.019034232681775953,0.01875509248160996,0.010970102655638093,0.006019916249263729,0.008183205755515911,0.013366417869941047,0.022930557664798863,0.01250303876907077,0.006341223906331046,0.010611263851376144,0.016893562773281013,0.005359260675110452,0.0077372447270728185,0.0032868509532988123,0.005895827849904901,0.01663634296944563,0.007249105451582929,0.008663576989477126,0.00014592886768685135,0.006341374536761844,0.004626015907910243,0.008159411326719608,0.018270468203909245,0.008962848148248544,0.0042653988876744,0.017613681544316643,0.013171442530885053,0.005439796162889267,0.007026333402971914,0.006020534308796403,0.012819703642344112,0.01565124239552741,0.006718230294328216,0.005234120883976768,0.005736377122591444,0.017562791765421044,0.005353276460431317,0.007836919774891033,0.007769289732703333,0.006462262578973482,0.004850003790113117,0.003453569490996832,0.002649520220810868,0.005259012454764731,0.008274863293642123,0.007314609403506696,0.0,0.00007079219547607502,0.0,0.0,0.000163095840769348,0.0,0.000025022037134408692,0.0
7342,0.029788849629758515,0.007389635785897103,0.021794028523750272,0.006116553229703083,0.010809129104524076,0.010734346671974634,0.014573183826972322,0.014138818435183272,0.009052648691235678,0.013932973177372722,0.031124011201462264,0.009797399330018853,0.02006325547863643,0.007692147694969169,0.006045800856382551,0.026206867075577216,0.010020352561412827,0.013821229732338939,0.0360956765189227,0.008013240756436758,0.01438822615689483,0.012101780549781409,0.006785412923885004,0.004160680147338167,0.004986111083257264,0.010399738938659144,0.005650916375884814,0.009427758309146961,0.012137551597047968,0.01770265846694901,0.010893014630553055,0.005240315647449786,0.006414324939013048,0.00903291736396207,0.003776575572046994,0.010601062141393464,0.011070330682922023,0.027779626596170254,0.015962994855581777,0.01098670824125669,0.01613769036299042,0.0122302584073271,0.02371315499334357,0.012581784056838753,0.011822830607391728,0.010496614840295303,0.019457382487830986,0.009584447049416656,0.008364822580545632,0.01242870734317032,0.03778819466332956,0.010356886147169685,0.010999784751246274,0.011993226885626448,0.012476570908731823,0.016784664434095337,0.007165567020626664,0.015148995918318642,0.0003440237953713146,0.0027568640894592407,0.0038239064151781915,0.007455177965325459,0.005625130363274151,0.013642919389599174,0.005707462661689993,0.009768977792555275,0.013571445640826007,0.008238306152686212,0.007135568381346127,0.014684595841882506,0.012402156419794174,0.00778975901570727,0.006464161637301911,0.008232756102480853,0.006724651202680091,0.009194371582562614,0.009986440893314257,0.006465998546631014,0.0043689381040993265,0.008141683036737544,0.0151473059991856,0.002219853898960334,0.004214257137558611,0.010097234987655017,0.0067012301406124,0.012652973187652673,0.0,0.00020141265785463434,0.0,0.0,0.0,0.0,0.0,0.0
7362,0.022827611487138248,0.008429577117015972,0.018976072782102303,0.0051559343559767915,0.007618824724708161,0.005947665109260121,0.013155558835044281,0.00862119799887734,0.009170912367075382,0.01366601948782204,0.03869721779948182,0.007486953817422489,0.008993664948666161,0.005791560477268934,0.0025346671433554113,0.03967636556642263,0.008790906121659475,0.015845479221406486,0.03157194555060385,0.0071447497232458605,0.023316841452688863,0.011766874954150231,0.005797970031349454,0.004053537166027233,0.00938198958868387,0.005833588591997451,0.006906408360512944,0.01067399698952799,0.007201335749025966,0.008056157668295672,0.014549083504759036,0.005571976090468594,0.005209355472296724,0.01966884067363432,0.007878897761246905,0.0177935484808296,0.010612353064732008,0.0387860639025368,0.011557723865025472,0.007052429857068109,0.028352491476884352,0.006022816938721301,0.03768412783158584,0.01031957035989476,0.012546912498160765,0.010549900260359317,0.017947512271803336,0.01438109016825294,0.0037228391916963636,0.006546687508377053,0.020483099971992928,0.012950420441871911,0.017385073901237717,0.004017874174642392,0.020054816488752916,0.005789361516044368,0.005440156098405684,0.00700788720280036,0.000043121313495067345,0.005611948382995026,0.004723373994024776,0.017240728284043084,0.009288366100670496,0.0095599133149577,0.018822128204420176,0.01537826192405147,0.009081559033121947,0.012622973116315016,0.010221982209158018,0.015352502663992258,0.012313254855589656,0.005895185444228994,0.008230697453584996,0.010202166580857827,0.007440751134759786,0.008625613213288922,0.007809254862822109,0.003293583035568681,0.006350885333929432,0.007531063211964472,0.009019588482368623,0.0027220070636803126,0.0033502766557817927,0.008020641898757778,0.00311812197294674,0.01374818801137856,0.0012132589632769468,0.00013356639020779766,0.0,0.0,0.0,0.0,0.000060540732866238635,0.0
7382,0.0211265274654997,0.017277963427612578,0.026036805598968895,0.004698232200123647,0.007637144717834796,0.005558340774463412,0.010548835976855716,0.014317206853943725,0.007483977055808438,0.014178309154193129,0.023989462621609704,0.011254982076869166,0.0036901732477050996,0.0028645192021476504,0.004280400808523821,0.024359577382400795,0.00847442369021658,0.020369035215809097,0.027046155590083228,0.00919908636661913,0.02351157641334426,0.011211783815849858,0.009020016643055476,0.007513791017723126,0.002740468978690229,0.010935119004967853,0.008144287031788352,0.007397043397917379,0.007701214239810989,0.007795632203096092,0.01091836312908815,0.009122616497663664,0.005771823851706943,0.015414030826551427,0.00599546469389892,0.007239296533208314,0.014668032540294825,0.03310925583547526,0.030782194182862304,0.0064356515096641405,0.01166423921826655,0.026184623685428232,0.027505597477623205,0.006120607252977138,0.009036412303200306,0.010871952678787065,0.020485230823596358,0.016493859842039466,0.011385566124968879,0.008619599132036889,0.05059959140950302,0.013533058639872489,0.013926579985347333,0.00737763159510754,0.01039069383116325,0.006544283118310703,0.006456114738638161,0.00890082242522747,0.0005244982837455596,0.003514344137526197,0.0038494821098485708,0.004792865867816358,0.007511215847122932,0.01348257530782577,0.02020786683291038,0.012191485608042542,0.004033597510158673,0.007875584157488668,0.008657226268873478,0.013994927467643881,0.0071345869194803894,0.007433039469405794,0.007028859882253521,0.007640459977695579,0.008230323869383738,0.010959689118352746,0.007371808638685396,0.004898762387077776,0.0028881412255931903,0.005455738794688647,0.005949577565867526,0.010531528620249172,0.01357328273026669,0.0047926007532858245,0.007868491945328158,0.020061589492219676,0.000587651526869605,0.0,0.0,0.00017022864873569732,0.0008636221388068037,0.0,9.060840711141931e-6,0.0
7402,0.01651251315027153,0.010727340464187924,0.031611420059923886,0.00897865710339128,0.011355911394750442,0.0032426817828227787,0.021479313266878314,0.01125629772335584,0.007047122735263973,0.016132365094626438,0.02886386457195267,0.010129963301867622,0.00582743487284736,0.007182515213581292,0.00650269378610778,0.024179288698477134,0.011676304657474256,0.011027278367552237,0.017767714764250146,0.006869740982915966,0.028427531065733945,0.010266227948516145,0.0073145751183712054,0.0034761706739332952,0.005821541843582459,0.006372995283622415,0.010342908569135868,0.010584768966663898,0.0038910250051748924,0.010897262951048625,0.010603035785910622,0.00771444308332354,0.006007904572530176,0.015395328900801026,0.0041696482145566725,0.010248707055818151,0.00789547746616614,0.019579249770324877,0.048109605553621766,0.010448126118492773,0.009122531877076291,0.00890316137452242,0.008665885491850071,0.011374816232632246,0.012075093543290083,0.010088037410640582,0.022714280575572964,0.020767209039354438,0.008399263894912983,0.008753832536774638,0.04942105338185354,0.012668410015578254,0.008009621514341106,0.010974179292838945,0.01306980964431464,0.005244378557378002,0.012610200505886439,0.008813345322627437,0.0,0.003566961563824898,0.005047275848073105,0.00538897201872092,0.007744259716104648,0.018422904377046016,0.023218449396440997,0.008781730923051918,0.005381785142141858,0.017086223907063987,0.010084045865485156,0.022971922767384814,0.007963981181290295,0.008772697563969853,0.004934432980759829,0.00815827147511757,0.00725064701308073,0.009582839797819103,0.009598219294638437,0.00507933549874864,0.0036667093343743275,0.010062189798547488,0.008902827174284996,0.004636616044106059,0.003434242687406962,0.007481590377461221,0.008580520379480766,0.01579852734398147,0.00021011093299566343,0.00007776709878186137,0.0,0.0,0.00047087330373849385,0.0,0.00003100304280548246,0.0
