date_id,log_return_single_lag49,log_return_single_lag53,log_return_cum_3d,log_return_single_lag3,log_return_single_lag32,log_return_single_lag8,log_return_single_lag17,log_return_single_lag4,log_return_cum_17d,log_return_single_lag2,log_return_single_lag48,log_return_single_lag38,log_return_cum_14d,log_return_cum_9d,log_return_single_lag12,log_return_cum_6d,log_return_single_lag13,log_return_single_lag37,log_return_cum_4d,log_return_single_lag46,log_return_cum_7d,log_return_cum_15d,log_return_single_lag21,log_return_single_lag27,log_return_cum_25d,log_return_single_lag16,log_return_cum_10d,log_return_cum_8d,log_return_single_lag41,log_return_cum_18d,log_return_single_lag7,log_return_single_lag34,log_return_cum_19d,log_return_single_lag24,log_return_single_lag40,log_return_single_lag22,log_return_single_lag39,log_return_single_lag43,log_return_cum_5d,log_return_cum_16d,log_return_single_lag42,log_return_single_lag15,log_return_single_lag10,log_return_single_lag52,log_return_single_lag35,log_return_single_lag9,log_return_single_lag14,log_return_cum_11d,log_return_cum_28d,log_return_single_lag6,log_return_cum_24d,log_return_single_lag57,log_return_cum_32d,log_return_single_lag23,log_return_single_lag20,log_return_single_lag59,log_return_cum_2d,log_return_single_lag18,log_return_single_lag11,log_return_single_lag33,log_return_single_lag36,log_return_single_lag30,log_return_cum_49d,log_return_single_lag19,log_return_single_lag5,log_return_single_lag26,log_return_single_lag1,log_return_cum_13d,log_return_single_lag45,log_return_cum_31d,log_return_cum_44d,log_return_cum_22d,log_return_single_lag47,log_return_single_lag55,log_return_single_lag29,log_return_cum_58d,log_return_cum_23d,log_return_single_lag58,log_return_single_lag28,log_return_cum_35d,log_return_cum_56d,log_return_cum_12d,log_return_cum_21d,log_return_single_lag25,log_return_single_lag51,log_return_single_lag54,log_return_single_lag44,log_return_single_lag60,log_return_cum_33d,log_return_single_lag56,log_return_cum_38d,log_return_cum_57d,log_return_cum_20d,log_return_single_lag50,log_return_cum_30d,log_return_single_lag31,log_return_cum_52d,log_return_cum_60d,log_return_cum_1d,log_return_cum_39d,log_return_cum_53d,log_return_cum_51d,log_return_cum_41d,log_return_cum_29d,log_return_cum_59d,log_return_cum_27d,log_return_cum_42d,log_return_cum_36d,log_return_cum_45d,log_return_cum_54d,log_return_cum_48d,log_return_cum_46d,log_return_cum_34d,log_return_cum_55d,log_return_cum_37d,log_return_cum_50d,log_return_cum_43d,log_return_cum_26d,log_return_cum_47d,log_return_cum_40d
7222,0.0006289922748692334,0.0005950176855549216,0.00037440311280079186,0.00035525375278666615,0.0003431566874496639,0.0002617549034766853,0.00024160458997357637,0.00023754904395900667,0.00022458110470324755,0.00022303286823444068,0.00021189397375565022,0.00020031533495057374,0.00019858362793456763,0.0001898576010717079,0.0001834717986639589,0.0001768703805282712,0.00017602341540623456,0.0001738656428642571,0.00017183952149935067,0.000169307881151326,0.00016707810573279858,0.00016619163216091692,0.0001650770427659154,0.00016501439677085727,0.00016429758397862315,0.00016050200792960823,0.00012461129517760128,0.0001245534367626533,0.0001230002089869231,0.00011796308535849676,0.00010720232967287302,0.00010465206287335604,0.00010030918929260224,0.00009991000115405768,0.0000986768864095211,0.00009700539521872997,0.00009432609658688307,0.00009308948210673407,0.00009154678991762921,0.0000876616541063413,0.00008647082722745836,0.0000850953656481579,0.0000845679605845362,0.00008205779158743098,0.0000806586176622659,0.00008011660247575492,0.00008006424468476325,0.00007956454646773636,0.00007828768866602331,0.00007638786337338388,0.00007636548252776265,0.00007618217932758853,0.0000753970816731453,0.00007508444105042145,0.00007180069951573387,0.00007153874321375042,0.0000707273866282776,0.00006991813279455528,0.00006948084046598524,0.00006878636486362666,0.00006839488924015313,0.0000667192944092676,0.00006181778007885441,0.00006181337084854022,0.00006048398790881038,0.000058097473811358213,0.00005728280666517094,0.00005650981984217651,0.000056477590987924486,0.000054566953622270375,0.000054325955716194585,0.00005370001963456161,0.00005284151484374888,0.0000519485620316118,0.000050203147111460567,0.00004993917536921799,0.00004956404882250354,0.000049225007387576625,0.00004771583917317912,0.000047428598918486387,0.00004713335511041805,0.00004569649900076911,0.000044485568650998175,0.000042917989048874006,0.00004060965875396505,0.00004050465577165596,0.000040124090446624905,0.00003881618249579333,0.00003737932274816558,0.000036768073186976835,0.00003651009319582954,0.00003602044307626784,0.00003579400072339922,0.0000352289316651877,0.000034699922252912074,0.000033856438676593825,0.00003254699913668446,0.00003149747499264777,0.000030340084776980802,0.000028032460249960423,0.000027609561584540643,0.000026512492695474066,0.00002510462400096003,0.00002504033545847051,0.000024528015273972414,0.00002330103234271519,0.000023170412532635964,0.000022139685825095512,0.000022107005861471407,0.00002156004120479338,0.00002150535692635458,0.000020777471945621073,0.0000206269742193399,0.000019639224774437025,0.000017889246009872295,0.000015384093785542063,0.000014744878171768505,0.000013235051483206917,0.000012817508832085878,9.350507752969861e-6
7242,0.0004698733682744205,0.00031660436070524156,0.00018503701721783727,0.0003647159901447594,0.00023913872428238392,0.0001535366172902286,0.00037008177605457604,0.0003167788963764906,0.0002745363744907081,0.0002736867463681847,0.00020805785607080907,0.0002583284513093531,0.0004490924475248903,0.00013071292778477073,0.00023623323068022728,0.00018165701476391405,0.00009391814091941342,0.00014333889703266323,0.00011588479537749663,0.00015739956870675087,0.00023203322780318558,0.0001586552243679762,0.00015787544543854892,0.0001878054317785427,0.00008597350097261369,0.00022702633577864617,0.00005330037674866617,0.00014199565339367837,0.00012329542369116098,0.00008939215331338346,0.00008694401185493916,0.00008518573304172605,0.00014122766151558608,0.00012079642328899354,0.00006540117465192452,0.00010471086716279387,0.00007824510976206511,0.00009246166882803664,0.00003788802496274002,0.00008227026410168037,0.00004402969352668151,0.00004796321809408255,0.00012311662430875003,0.00006226397817954421,0.00018699231441132724,0.00010290303180227056,0.00005143829548615031,0.00004597476072376594,0.00006525564094772562,0.00006181638309499249,0.0001273539091926068,0.00006209185085026547,0.0000613842494203709,0.0000596207391936332,0.00020646737539209425,0.00011845525295939296,0.00003393326551304199,0.000036824178096139804,0.00005634546323562972,0.0001165375579148531,0.00012426810280885547,0.00007783210458001122,0.00004784359043696895,0.00008041803812375292,0.00004612211341736838,0.00007170255412347615,0.000040143379010260105,0.00022636083303950727,0.0000418435265601147,0.00005885625796508975,0.000042793537431862205,0.00008326572424266487,0.00006366046000039205,0.00007449301483575255,0.0000405907558160834,0.00003460900916252285,0.00009850044443737715,0.0001017177346511744,0.00005544062514672987,0.00006474885594798252,0.000026888030333793722,0.00004714340320788324,0.00005225002678344026,0.00005556520045502111,0.00008648200309835374,0.00004699100827565417,0.00004607372829923406,0.0000351882517861668,0.000044331671233521774,0.00004657951649278402,0.00005342495205695741,0.00004644818909582682,0.00003713141632033512,0.00003462274617049843,0.000036620265746023506,0.00006922169995959848,0.00002861995017156005,0.00002815747029671911,0.000023959448299137875,0.000028683707569143735,0.00003813017247011885,0.000013888578905607574,0.000028565918910317123,0.00003079024099861272,0.000018395900042378344,0.00003332756386953406,0.00002379661236773245,0.000022966331016505137,0.00001991179487959016,0.000018036957044387236,0.000018073718820232898,0.000016179579688468948,0.00004017317041871138,0.00002185894118156284,0.000015749990780022927,0.000021919486243859865,0.000044863805669592693,0.000022495678422274068,0.000010737253433035221,0.00001158632312581176
7262,0.0005252687842585146,0.00014028357691131532,0.00022747009643353522,0.00013283974840305746,0.0004657848330680281,0.0002719437179621309,0.00028073875000700355,0.00023215971305035055,0.000058578203606884927,0.00013867746747564524,0.0002660805475898087,0.0002524699957575649,0.0001495624310337007,0.0002336154575459659,0.0001572818582644686,0.0003008161729667336,0.00010363912588218227,0.00018891658692155033,0.0003831272479146719,0.0003406336472835392,0.00017100595869123936,0.00011141379218315706,0.00019842533220071346,0.00014003750402480364,0.00010659612598828971,0.00016250391490757465,0.00026614376110956073,0.00007977197674335912,0.00014773017028346658,0.00019669886387418956,0.00010037774336524308,0.00018442724831402302,0.00009192344441544265,0.00011714556603692472,0.00007440283661708236,0.00011336093302816153,0.00015237067418638617,0.00011634896509349346,0.00006993747228989378,0.00003075259883189574,0.00008085107401711866,0.00018194978474639356,0.00009418590343557298,0.000152764972881414,0.00020928385492879897,0.000162956552230753,0.00005386834163800813,0.0001045722674462013,0.00005116077954880893,0.00007742876186966896,0.00004925348184769973,0.000247894786298275,0.00003275644121458754,0.0001153822013293393,0.00013348298671189696,0.00013664258585777134,0.00004618606180883944,0.00009027511259773746,0.00007474009180441499,0.00008052157500060275,0.00010344877955503762,0.00008600641740486026,0.00003501398168737069,0.00008699516911292449,0.00008156833064276725,0.0001439559564460069,0.00006721489626215771,0.00015867946785874665,0.00007891329005360603,0.00007875369919929653,0.00008337105100508779,0.00007791693496983498,0.00005911800326430239,0.00006884389586048201,0.000048610727390041575,0.00003241280501242727,0.00005065658115199767,0.00007673118670936674,0.000055166125093819574,0.000043858479330083355,0.000039036382077028975,0.0000946707878028974,0.00002487681558704935,0.00007213239587144926,0.00008093664655461907,0.00005469432653626427,0.0000822495567263104,0.00009311544272350147,0.000035820190532831475,0.00008686345245223492,0.00004623301720130257,0.00003735551217687316,0.00004398795135784894,0.000050382914196234196,0.00004617636659531854,0.00005584673635894433,0.00002983292142744176,0.000027178748496226035,0.000023439371943823062,0.000018420525520923547,0.00003675623156595975,0.000019234012142987922,0.00001936637818289455,0.0000337303827109281,0.000023158725525718182,0.000024880540877347812,0.0000504064628330525,0.00003886743070324883,0.000032347528758691624,0.000030515991966240108,0.00003250173176638782,0.00006492627289844677,0.000030907289328752086,0.000019085142412222922,0.000016280140698654577,0.000030419047106988728,0.000047866127715678886,0.000029202699806774035,0.000016086660252767615,0.000013496297469828278
7282,0.0003130239201709628,0.00009498080908088014,0.00022647067089565098,0.0001229616318596527,0.00038061931263655424,0.0005989002529531717,0.00034569654962979257,0.0002820537192746997,0.00012949445226695389,0.00022804537729825824,0.00040320210973732173,0.00014245892816688865,0.00028694578213617206,0.00016618863446637988,0.00017077296797651798,0.00027326380950398743,0.0000857694394653663,0.00026351382257416844,0.0002852225734386593,0.0002302598295500502,0.0004956027842126787,0.00008425142732448876,0.00012237124610692263,0.0001196619778056629,0.0000457851383544039,0.000270204822300002,0.0001564169069752097,0.00015946634812280536,0.0001433642755728215,0.00019687724125105888,0.00016786465130280703,0.00027216161834076047,0.00007963847019709647,0.00010165727144340053,0.00015799023094587028,0.0002080091362586245,0.0001798367011360824,0.00007497505430364981,0.00021596906299237162,0.0000376357784261927,0.00007807216024957597,0.00010278065747115761,0.0001995577331399545,0.00038862277870066464,0.00004632402124116197,0.00010402078623883426,0.00014379050116986036,0.00028991594444960356,0.0000373827206203714,0.00015197729226201773,0.00010443725477671251,0.000155929199536331,0.000021714346075896174,0.00008327744581038132,0.0001736422418616712,0.00010118034697370604,0.00010698679398046806,0.00009692391176940873,0.00007435637235175818,0.00007938211638247594,0.00008018373046070337,0.00008556272223358974,0.00003864515383611433,0.00011120417184429243,0.00008235310815507546,0.00010142937389900908,0.00011039221135433763,0.000057693843700690195,0.000060802009102189913,0.00006483067409135401,0.00014603076851926744,0.00005269053144729696,0.00012594362488016486,0.00009336227958556265,0.00009497308201389387,0.00003851246219710447,0.00006462322198785841,0.00010672568896552548,0.000043229163566138595,0.000045317505282582715,0.00002200800554419402,0.00019396636344026774,0.00003543567072483711,0.00007876977178966627,0.00012961361790075898,0.00007526748231612146,0.0001420088519807905,0.0001140078020398505,0.000022414567865780555,0.00010303348972229287,0.000025689701942610554,0.00004388231536722742,0.00013268158363644034,0.0000388962471333798,0.0000537881969648879,0.000055526459618704394,0.00003152425051666796,0.000017020645827869885,0.000032825322705321014,0.000013663279787579086,0.00006295892671914771,0.000022370553779182956,0.000026413381419843063,0.000030012481147423387,0.00002068200228677597,0.000035681714507518336,0.000023343111024587415,0.000033043867006199434,0.00007501014624722302,0.000042718995246104896,0.000026035866540041752,0.00004256759712006897,0.000047719837311888114,0.00001574819179950282,0.00002724091973504983,0.0000628827910986729,0.00004882038047071546,0.00009413301449967548,0.000042004081478808075,9.178847903967835e-6
7302,0.00016129894356708974,0.00006932362157385796,0.0004652625066228211,0.00013173492334317416,0.0004125944687984884,0.00047782924957573414,0.00044043903471902013,0.00022434137645177543,0.00015890224312897772,0.00012382045679260045,0.00024154435959644616,0.00008105899178190157,0.00018831659690476954,0.00005573419184656814,0.0002287523093400523,0.00027594983112066984,0.00008967820758698508,0.00014950036711525172,0.0006670207949355245,0.00025173701578751206,0.0005065317964181304,0.00009610274719307199,0.000166052341228351,0.00016849939129315317,0.000050465499953133985,0.00033432600321248174,0.00007898007606854662,0.0002641532046254724,0.00012241357762832195,0.0001680120622040704,0.00019663211423903704,0.00047712851664982736,0.00003583769284887239,0.000291065574856475,0.0002088097098749131,0.00017529676551930606,0.00015579086903017014,0.00017525078146718442,0.00010954726167256013,0.00007405064388876781,0.00007721284782746807,0.00006774256326025352,0.00015939740114845335,0.0003311346808914095,0.00008543377043679357,0.00009411560313310474,0.00022324718884192407,0.00030192776466719806,0.00006144268263597041,0.00019259164400864393,0.00007674673543078825,0.00014488166198134422,0.000037144145608181134,0.00009453051461605355,0.00014331110287457705,0.00011829689901787788,0.00014254209236241877,0.00021893010125495493,0.00009568333916831762,0.00013659271644428372,0.00006070313247619197,0.0001459662162233144,0.000030253349905251525,0.00016395434795413166,0.00014640598965343088,0.00005058220631326549,0.00015172142593655735,0.00007833536074031144,0.00011223055480513722,0.00013648202002514154,0.0002969602355733514,0.00003909192673745565,0.0001832726557040587,0.00010767809726530686,0.000048990787036018446,0.00004432790956343524,0.00004902654836769216,0.0000525195719092153,0.00014032647595740855,0.000060404156101867557,0.000031970041163731366,0.00019860127940773964,0.00008457491640001535,0.00009585499356035143,0.0001533598842797801,0.00013537760241888463,0.000261899724137038,0.00022499093029182404,0.000039786009438103065,0.0001900761853903532,0.00008487854211125523,0.000027254491214989685,0.00012516054266598076,0.000058543657360132784,0.000051463342970237136,0.00004548833749140613,0.00003978982931585051,0.000023929824237711728,0.000052534265705617145,0.000057475310313748196,0.00003810604539467022,0.00001796974720491562,0.000019607203284977004,0.00003534587813192047,0.00001749090188241098,0.000031517218303633854,0.00008931350021157414,0.00008508063910994679,0.000059609410527627915,0.000029003649615333416,0.00003519025631248951,0.00007692206418141723,0.00005959514601272531,0.00003078560985159129,0.000019695233277161606,0.00007473847654182464,0.00006172339635668322,0.000022065500161261298,0.00003129095784970559,0.00003805233791354112
7322,0.00009899534052237868,0.00005871111716260202,0.0002652648545335978,0.00013159088848624378,0.00027548157959245145,0.0006208331906236708,0.00014281801122706383,0.00020724753267131746,0.00009588561806594953,0.00013450371625367552,0.00014610009384341538,0.0001086171978386119,0.00020512081391643733,0.00008186206832760945,0.00024973502149805427,0.0002593560784589499,0.0001960437512025237,0.0003484391199890524,0.0005063512944616377,0.00037074708961881697,0.0003871566732414067,0.00017085537547245622,0.00014043918054085225,0.00011355930473655462,0.00007537606143159792,0.0001803287595976144,0.00010538163769524544,0.0002731343265622854,0.00017007668793667108,0.00009658612543717027,0.00027622500783763826,0.0005962402792647481,0.00004854897997574881,0.0002586687041912228,0.0002156667469535023,0.0001048539052135311,0.00018542208999861032,0.00011163436283823103,0.0002349862188566476,0.00012600880290847272,0.0000939386518439278,0.00004553253165795468,0.00008831728337099776,0.00026313806301914155,0.00010788873623823747,0.0001608699094504118,0.00040205646655522287,0.00011375665053492412,0.000036357076169224456,0.00017302508058492094,0.00004247685501468368,0.0001750204392010346,0.000027980864615528844,0.00014127217582426965,0.0002901252591982484,0.0001941944647114724,0.00024516304256394506,0.0003256074560340494,0.0001601487456355244,0.00014385793474502861,0.00011620424629654735,0.00025525657110847533,0.00003431076038395986,0.00018838995310943574,0.00022376068227458745,0.00009227843111148104,0.00023799770860932767,0.000051020739192608744,0.00009309778397437185,0.00007493206794606522,0.00015513275866396725,0.00004403210914460942,0.00016556866466999054,0.00008317679748870432,0.00005633258115267381,0.00006347132148221135,0.00004627592352335341,0.00011182329762959853,0.00012544906348921359,0.00005997425250825472,0.0000329645918100141,0.00013539555948227644,0.0001260757853742689,0.0001249477791134268,0.000461900228401646,0.00007341335731325671,0.00026760174660012126,0.00023740282631479204,0.000023378346668323502,0.00017117668176069856,0.00017055432545021176,0.00002604010296636261,0.0001617774396436289,0.000034573342418298125,0.00002653931369422935,0.00009328608575742692,0.00006155051232781261,0.00001573123699927237,0.00005669593156198971,0.00008897377119865268,0.00003875870243064128,0.000031881179893389344,0.000043310999899404123,0.000020805393432965502,0.000024789866074570455,0.00004928898852085695,0.00006741979450453073,0.00004505248216446489,0.00009628046245779842,0.000047329078370239586,0.000041917282942449674,0.00009929386578733101,0.00002777906775008887,0.000020970492187188938,0.000048990576033247635,0.00011217213614145294,0.00002848966687452048,0.000048911482736002654,0.000021169546016608365,0.00003233247116440907
7342,0.00009622799552744254,0.000060046790167689323,0.00006934372504474595,0.00017691818356979638,0.00014102830027695745,0.0003853680973406881,0.0004485241952352226,0.00012023774615954608,0.00018808273307513446,0.00007748050848022103,0.000131299821077846,0.00019970304856542498,0.00017153586668428034,0.0000743709024391137,0.00012803256686311215,0.00010739174467744306,0.00016808416694402695,0.0003378497203812003,0.00007310317596420646,0.0004550387093331665,0.00028320797719061375,0.00007615670619998127,0.00007537133933510631,0.0003176466270815581,0.00002433560621284414,0.00043694337364286184,0.00009434482490178198,0.00015737216745037585,0.00006190119165694341,0.00020024494733661413,0.0001939310459420085,0.0003638504713308066,0.0000966372899711132,0.0002072296047117561,0.00017206382472068071,0.00032459833892062306,0.00016845102072693408,0.00010988952271873131,0.00008255106513388455,0.00007641466072527692,0.00010759328870335594,0.00006558788300026208,0.00013547658454626799,0.0001563801197335124,0.000050851165724452585,0.00025541038485243917,0.0005401504458859563,0.00012040228466503322,0.000104369995824527,0.0002068026951747015,0.00006252757884794846,0.00007189350435510278,0.00001619741669856012,0.00016181019600480795,0.00014034032938070595,0.0001309368817601353,0.0001402918278472498,0.00021257846674416214,0.00007686996832489967,0.0002253286074846983,0.0002052621857728809,0.00014181446749716997,0.00004006907329312526,0.00007362019823631272,0.00018377145170234144,0.00009867427434073761,0.0001284101017517969,0.000050890455895569175,0.0001177274898509495,0.00002206463432230521,0.0001341585157206282,0.000040063659980660304,0.00010699728591134772,0.00017042628314811736,0.000057074161304626614,0.00007464994268957525,0.00010685983579605818,0.00014549057232216,0.00011481947149150074,0.00007309716602321714,0.00004765875200973824,0.00008985193562693894,0.00008157265256159008,0.00020189520728308707,0.00012617702304851264,0.00011479049862828106,0.0004055255267303437,0.00010753318929346278,0.000032529809686820954,0.0004516897606663406,0.00024362454132642597,0.00009477829735260457,0.00003804458538070321,0.00010982530511682853,0.00005128887278260663,0.00013482522626873106,0.000058927380450768396,0.000020060031602042727,0.00003149270560243167,0.00011841654486488551,0.000035534660128178075,0.00008506009908160195,0.00004467633698368445,0.00004580145832733251,0.000012572327250381932,0.00003168314651702531,0.00006200869393069297,0.00007593556074425578,0.00013629603199660778,0.00002786058757919818,0.00005144805254531093,0.000059410340327303857,0.00003363648283993825,0.00004614514182321727,0.00005494336801348254,0.00004816423825104721,0.00006791587657062337,0.00004170617103227414,0.000030288410926004872,0.00003510531678330153
7362,0.00007848483073757961,0.000050197271775687113,0.00009190144919557497,0.00013090438733343035,0.0001611657498870045,0.0002977399271912873,0.0002197621070081368,0.00007478593033738434,0.00024080062576103956,0.0001304949983023107,0.00008869529119692743,0.0001605539146112278,0.0002359136997256428,0.00005548289846046828,0.00010508022387512028,0.00010221615229966119,0.00014929712051525712,0.00021678517805412412,0.00021388546156231314,0.0005312136490829289,0.00026732656988315284,0.00007541272498201579,0.00006097960431361571,0.00021622922213282436,0.00002012174627452623,0.00021904445020481944,0.00011850555893033743,0.00015018113481346518,0.0001536145427962765,0.00009340189717477188,0.00014240769087336957,0.00030740094371140003,0.00006657131598331034,0.00022139576321933419,0.00013139788643456995,0.00013519903586711735,0.0001051850340445526,0.00006499321898445487,0.0001526094420114532,0.0000672684473101981,0.0001406584051437676,0.00008611394878244027,0.0002185654448112473,0.0002349342539673671,0.00008075619552982971,0.00015424072626046836,0.0007241663988679647,0.00011722618364728987,0.00010435935837449506,0.00016672418860252947,0.0001831706758821383,0.0000740685427444987,0.0000789821642683819,0.00012333787162788212,0.0001129884913098067,0.00020275138376746327,0.00017880997620522976,0.00012306380085647106,0.00012170211266493425,0.00007777415885357186,0.00017027808644343168,0.00012755968782585114,0.000055459546274505556,0.0001125052513089031,0.000060315443988656625,0.00015340476238634437,0.00009203888475894928,0.00005607558341580443,0.00012316640641074628,0.00002106001011270564,0.00020239675359334797,0.00004719761273008771,0.00007988187280716375,0.00023907778086140752,0.00006419108831323683,0.00004685678504756652,0.00023473687178920954,0.0003480547748040408,0.00015966301725711673,0.00006859440327389166,0.00003174148878315464,0.00015560856263618916,0.00011175619147252291,0.000202688665012829,0.00007653943612240255,0.00008033551421249285,0.0003048141661565751,0.00019594388140831143,0.00008100557897705585,0.0003018452553078532,0.0002657709992490709,0.000022210024326341227,0.00005267702363198623,0.0003030002990271896,0.00008440978854196146,0.00008303105278173462,0.000028172344173071906,0.000054171330702956766,0.000028711569029837847,0.00005830785812577233,0.000052909497753717005,0.00005477391823660582,0.00004134980554226786,0.00006922529428265989,0.000031266550649888813,0.000028264523280085996,0.0001235682429978624,0.000057641704188426957,0.00011224458285141736,0.00002019478597503621,0.00004149826054344885,0.00016317199333570898,0.000060571353969862685,0.00008639262523502111,0.0000316033729177434,0.00009990352555178106,0.000035622324503492564,0.00005041345866629854,0.00002672013215487823,0.00006350162584567443
7382,0.00007195484067779034,0.00005742546636611223,0.00006152787682367489,0.00021653156727552414,0.00016257489915005863,0.0002964268787764013,0.00023032624449115247,0.00008763792720856145,0.00023801632050890476,0.00017252493125852197,0.00013716303510591388,0.000079432524216827,0.00020134562510065734,0.00014976026432123035,0.0001711843942757696,0.00004732377055916004,0.00010446542728459463,0.00020533062343019992,0.00009603984653949738,0.0004829630197491497,0.00004065489338245243,0.00017494485655333847,0.0000596353092987556,0.0002553194935899228,0.000052740688261110336,0.00011773432197514921,0.00009039998985826969,0.00015249491843860596,0.00014580960851162672,0.00019748441991396248,0.00011118342081317678,0.00013942878285888582,0.00009981112089008093,0.00012441250146366656,0.00012191893620183691,0.0002776610490400344,0.00010232431668555364,0.00006158191536087543,0.00010203114652540535,0.00009521744505036622,0.00030055228853598237,0.00009513087570667267,0.00017539295367896557,0.0002581076405476779,0.00005382024755817838,0.0001444470981368795,0.0003476467099972069,0.00007588500011479482,0.00015809803153388202,0.00022596544295083731,0.0001022713040583767,0.00011439605441410094,0.00006172837311169133,0.00011514518701005727,0.00010470048437127843,0.00008577537664677948,0.00009728479199111462,0.00023863725073169917,0.00014541894779540598,0.00006667264096904546,0.00012085086200386286,0.0002918906102422625,0.000046734665374970064,0.00005529553163796663,0.00007225781882880256,0.00013622789992950857,0.00010654764628270641,0.00010338196443626657,0.00015442961012013257,0.0000391780304198619,0.00004665084634325467,0.00005167354174773209,0.0000720752141205594,0.00010655188089003786,0.00008832810271997005,0.00003896233829436824,0.0001965891133295372,0.00014265124627854675,0.00014767874381504953,0.00006964736530790105,0.000022707474272465333,0.00017945522267837077,0.00016404637426603585,0.00011583374725887552,0.00011277904559392482,0.00009322112600784749,0.0002607520145829767,0.00018878787523135543,0.00005124452945892699,0.0002642915351316333,0.0002916929661296308,0.00008442012767773122,0.00006173581641633064,0.0002081146667478606,0.00011931818153243512,0.00006875407416373491,0.0000805447343736887,0.000020675033738370985,0.000049851158109959215,0.00008014371269382536,0.00003073849802603945,0.000037902704207226634,0.00003669671787065454,0.00007037697650957853,0.000010507478691579308,0.000048468624299857765,0.000032760948670329526,0.00007018245378276333,0.000101246710983105,0.00002050521652563475,0.00004619711035047658,0.00002396214404143393,0.00008251911640400067,0.00005547627733903937,0.000050074282626155764,0.000051670056564034894,0.0000197752051462885,0.00004100069418200292,0.000031731495255371556,0.00008034925849642605
7402,0.00014512287452816963,0.00006982183549553156,0.000038659734855173156,0.0002472420164849609,0.000046448509237961844,0.0001886111858766526,0.00019393026013858616,0.00010185283463215455,0.00019954812887590379,0.00013617065269500017,0.00008785149839241058,0.0001457332691643387,0.0001127303548855707,0.00017973505600821227,0.00015634161536581814,0.00007667960744583979,0.0001361020840704441,0.00031028594821691513,0.00007200567779364064,0.00025720903067849576,0.00007342219760175794,0.00016643932031001896,0.00006556107837241143,0.0002095632953569293,0.00006875194230815396,0.000059496978792594746,0.00012597875320352614,0.00006340644904412329,0.00009035998664330691,0.00019011121185030788,0.00021716984338127077,0.00013682364078704268,0.00007611549517605454,0.0001306537596974522,0.00011186116898898035,0.000055772972700651735,0.0001238632685272023,0.00007085528341121972,0.00011005691339960322,0.00005628598592011258,0.0002272962301503867,0.00010507060505915433,0.00018242451187688857,0.00027573422994464636,0.00005622850585496053,0.0000948626984609291,0.0002010390890063718,0.00008912393968785182,0.00006328577001113445,0.00013632720219902694,0.00010772604582598433,0.00009796605445444584,0.00002614106961118523,0.0003342634881846607,0.00012839854753110558,0.0001013777800835669,0.0000613612137385644,0.0002582438464742154,0.00005956413224339485,0.00006542347546201199,0.00040459251613356173,0.00014923277194611728,0.000041239141864934936,0.00011874964548042044,0.00006981063779676333,0.00007666491728741676,0.00013240077532827854,0.00009796935773920268,0.00018896644178312272,0.000025566539989085868,0.000038558777305297554,0.000046484994527418166,0.0001116304993047379,0.00020882445096503943,0.00014814015594311059,0.000046107274101814255,0.00021602590277325362,0.0002532847865950316,0.00022806334891356528,0.00005613141183857806,0.00003000302785949316,0.00012522513861767948,0.00015527260256931186,0.0001835595176089555,0.00018082739552482963,0.000059803074691444635,0.0002956381067633629,0.00020471526659093797,0.0000275757338386029,0.000573068275116384,0.00021304338588379323,0.00010973939060932025,0.00003856852708850056,0.0002122053410857916,0.00006656687037320808,0.00008974699449026957,0.00007729870412731543,0.000014894775631546509,0.00004239743429934606,0.00005718222746509127,0.00003537904558470473,0.00007155722414609045,0.000034171891456935555,0.00007600172830279917,0.00002147470513591543,0.000044676555262412876,0.000036715035093948245,0.00006239723006729037,0.00003880168151226826,0.00003962422124459408,9.777814739209134e-6,0.00008988455374492332,0.000050772046961355954,0.00003144171932945028,0.00004298008934711106,0.00005480081745190546,0.0000305749308608938,0.00006299208325799555,0.00002681470687093679,0.00005020503158448264
