date_id,pct_E10,pct_E1,pct_E6,pct_E2,pct_P11,pct_E15,pct_E3,pct_M12,pct_P10,pct_M9,pct_S12,pct_I5,pct_M17,pct_M14,pct_E9,pct_S2,pct_M13,pct_I9,pct_P8,pct_D5,pct_P7,pct_M1,pct_S9,pct_V2,pct_P2,pct_V13,pct_S4,pct_V12,pct_E20,pct_M5,pct_E16,pct_M8,pct_I3,pct_S3,pct_D7,pct_V10,pct_E12,pct_E19,pct_M3,pct_V9,pct_V8,pct_M11,pct_E11,pct_M16,pct_M7,pct_P13,pct_M4,pct_V11,pct_I4,pct_I8,pct_P3,pct_E17,pct_D8,pct_V7,pct_I1,pct_P6,pct_V1,pct_P9,pct_V3,pct_D1,pct_D2,pct_E5,pct_S6,pct_S7,pct_D6,pct_E14,pct_S1,pct_V4,pct_E13,pct_V6,pct_P4,pct_D9,pct_E18,pct_D3,pct_E4,pct_E8,pct_I2,pct_I6,pct_P12,pct_P1,pct_M10,pct_E7,pct_S5,pct_S8,pct_P5,pct_M2,pct_I7,pct_M6,pct_V5,pct_S10,pct_M18,pct_S11,pct_M15,pct_D4
7222,0.18881708466343342,0.09480318827819423,0.06348981014989492,0.06227924596035782,0.049583910138013054,0.04067749225129481,0.038555033991940206,0.022747874089831945,0.01878458070972547,0.018230810705159854,0.017618365132488236,0.016393676743295768,0.01467786484530835,0.012963976553344556,0.012594004140316091,0.011593165414664023,0.010904758452896993,0.009359547813922009,0.00926774051616215,0.008256691815528065,0.008164850152318923,0.007811868017416033,0.0076437711405201066,0.007161195178098102,0.007134554652245709,0.0070411734169086825,0.006946552877556883,0.006918753376927418,0.006702461964388726,0.006642462467349092,0.006439097618558246,0.006302353200179544,0.00600501946686893,0.005886305311024734,0.005409054704537264,0.005324599465083413,0.004821691614161164,0.004720938989952908,0.004611589419038362,0.004585243147345457,0.004559781785971592,0.0044692881075105795,0.004431719798354271,0.004401579151492393,0.004338164587930248,0.004266617440795253,0.0042475106805619535,0.004134343108232053,0.004082121801069537,0.004080755344892417,0.0039180203372208905,0.0038468456256425007,0.003709596894295569,0.0036538539877177655,0.0036365844903167646,0.0036264432462333154,0.003623014433531092,0.003581492594218818,0.0035439476965248335,0.003423750027191897,0.003423750027191897,0.00329100145142859,0.0032854881594432867,0.003117151153970495,0.003020783131522649,0.002988240769323997,0.0029352206802497065,0.0028792939185182382,0.00281551100029659,0.0028135689228439777,0.0026945581502156564,0.0026639744038420843,0.0026013611996004104,0.002598017441385163,0.0025734528034535293,0.002452529808356661,0.0024448452643288385,0.0023397505656036596,0.0022231105794077582,0.002189696193933547,0.002079408231469514,0.001960295651197692,0.001735683182075237,0.001609967388115692,0.0015445364318168603,0.0014805776054516943,0.001447023395555712,0.0011144812929262788,0.0010475343907459453,0.0009890122858493982,0.0008714224708529199,0.0006315268809940431,0.0005494323331218836,0.0001400031489549812
7242,0.22730140990043,0.08815667718634976,0.01055191979695861,0.06456176527917065,0.06594048531666181,0.0009867266830167305,0.025558275496680508,0.0007869469333971887,0.009329208877434114,0.016527576518673114,0.009173181488168805,0.015206088035321481,0.0007068904618989248,0.009156421591357138,0.004174575152427064,0.011403784745761491,0.004853563651215631,0.00788161042920168,0.0071876986645402095,0.006046280406901355,0.003075764832352456,0.007165122647947136,0.00663822224643823,0.0062713930380084715,0.004618917787332858,0.002157161041878441,0.003600959425420824,0.004748864724926953,0.005160233878038594,0.005706152143444446,0.002977398190031616,0.006007632225177227,0.0054517922791867445,0.0010865752190133402,0.0019334331924948515,0.006110395855514515,0.1044065738168917,0.0020799085295469095,0.0006901843283834918,0.0027870244135927403,0.004192623175792478,0.0054000771955310025,0.0075500784463264385,0.0043229044781515884,0.004725119345221257,0.0058815902295273476,0.002958008139781481,0.004059755388398635,0.001128950471589473,0.0029762050742307682,0.004021439013457715,0.0036589145229862985,0.0022969436022405977,0.00017574142389892286,0.0022665439982851193,0.0014627653618726304,0.004092088278462655,0.0025518888789065565,0.0019045873797752706,0.0021282211319708917,0.0021282211319708917,0.002835745562254195,0.0018285351090510543,0.0011946337803384797,0.0037748861096806603,0.08252144033801838,0.0014192379212045914,0.00107127492489311,0.004021278956881674,0.002914251120246096,0.003988731927197656,0.0021860428490563326,0.000597483478734542,0.0018893324898321476,0.0009627583021111977,0.004359589956976373,0.001976746767612371,0.0048680962767237235,0.0008047892219399758,0.002938947155619757,0.0018096089670732551,0.0033231596775705986,0.0014228839588471519,0.0010289266224824632,0.002932475096217363,0.005094782797495235,0.003146467814975382,0.0016799165486691423,0.0008129928523139835,0.003251084885846177,0.0011089815865985898,0.002787509333858506,0.006997396511591982,0.00040254799852202646
7262,0.267733485672981,0.012691733797311184,0.09172312534214801,0.0848102975186359,0.09324478811984559,0.0006120393194123835,0.03332294771632028,0.0005069573750020786,0.011772343293610347,0.008290091966976125,0.003181375373761157,0.013720951090799384,0.0018275724045675457,0.008071298126250234,0.0008686776279854176,0.010223303328148943,0.009290880347056095,0.007295100036713835,0.007956195901315992,0.004910743623505299,0.003750302708826812,0.005298095083327124,0.00494988856756509,0.00523635613767791,0.009394544166779699,0.004971665494038024,0.006496855786696575,0.008135081698951227,0.007529436404418228,0.004118024326827137,0.003241825357557304,0.008931486883536203,0.002884150402104803,0.00264664285856757,0.0037965831621218464,0.0024242996861993885,0.04823800496193194,0.002068141394110858,0.002235846869795153,0.0018881848014357,0.01100287055970048,0.00617912345781474,0.006000997850319527,0.004912754313497256,0.0018072919408277347,0.005707702143770427,0.0016453864702721452,0.008209528619058533,0.001558263250295916,0.002629912857705376,0.0049069517226878025,0.0038112656270414182,0.0029819340605965017,0.003454746470883442,0.0037554252655994428,0.001803878519029782,0.0015616299682353512,0.00215492685953933,0.0030270105562930725,0.0029059741940413017,0.0029059741940413017,0.002406504869684003,0.0011039138125902466,0.001166143875976605,0.0026567161859481114,0.0422411804003403,0.0016962196609448864,0.0019752714986713583,0.0033123976350631643,0.0018690232910397496,0.0033657124328341616,0.002279851762426568,0.0010001843004151286,0.0021851061172091664,0.003590808547174132,0.0033721404351746294,0.0024733382528277087,0.0020236573425157596,0.0009692539024878883,0.001059123277023942,0.0009499841975131232,0.0012539025269967482,0.002883572179247447,0.000956466014334167,0.0024176388109865194,0.0011696957932996429,0.0026320020877500655,0.002220781239309681,0.0018603893798108213,0.0017080392924608634,0.0022657856591553906,0.002329641307707245,0.0031660002696111134,0.00022668000540339888
7282,0.0014031655190499457,0.09259445505693069,0.0637414837036196,0.10932007903812326,0.16271178290075305,0.0011204773210148496,0.006683100213568473,0.016001000975662504,0.045092825783624994,0.014619784653915356,0.005083196249242933,0.01643037439292365,0.005209018485598453,0.011034362199388217,0.004458347512400764,0.01812465067449752,0.01007618317833261,0.009910003995464317,0.009265569098544571,0.007040497335555708,0.004198575020366964,0.007109951062693821,0.010694149295889861,0.007149291431282913,0.02112018353091572,0.004085447116670735,0.005979779303768874,0.008788817993485234,0.009625506744527671,0.007809921593167957,0.0062179504357378025,0.007466815033759126,0.00564338409236434,0.008946897702244204,0.004314070335151764,0.00444796073796316,0.007231413708306891,0.004931132214012408,0.0072767517945643645,0.004946856022549333,0.010116465078558444,0.0074810236439505655,0.012081857351660511,0.007323814103794746,0.0036595313534887723,0.006377171492627572,0.007259225954327581,0.015233272856216395,0.0056405622598941245,0.00403017759817064,0.01002898504913507,0.0029398719922500223,0.0029886051172797867,0.003910569470617617,0.0038276041889839206,0.005200354552913753,0.005040526219628453,0.0036858990735875656,0.0026816165401883814,0.0034486250440118847,0.003448625274215219,0.0018253255148349779,0.001235222518235267,0.0018948272393682648,0.003858496325412428,0.007494840908473922,0.006346834836844409,0.00810563066729186,0.004623395476084961,0.0037955672513746027,0.007014250472207352,0.00472885945038011,0.002288067826196932,0.0034623417096782106,0.0018704963583701785,0.005436787189303054,0.0025842013952690384,0.007757680169325491,0.004973751598893372,0.002644037457308999,0.0014514924502965726,0.003239358242680933,0.0031284946189795684,0.001657819670151882,0.0036137038549428607,0.001496366216429031,0.003965574255283421,0.0018094970788826734,0.0020186136725380815,0.0026035375545257087,0.002512794162637186,0.00283159355199135,0.003118718804190843,0.0003022238284808217
7302,0.0016409484063936444,0.24578590006802803,0.14743677328570834,0.014695718822262517,0.03738513625953047,0.031420715812047154,0.0011106579727450097,0.00863974338788661,0.011531489213724532,0.002462888836724601,0.0031457667873025035,0.012720134618901336,0.0018089189245562036,0.010043475067163498,0.0036483739280109397,0.017050935318926663,0.00937811010993942,0.015295863090524537,0.017058624755597454,0.004418039976138807,0.0018771048845255954,0.003141691732609887,0.004792739851641726,0.0038571069639856135,0.0061910371614870615,0.008673379926245863,0.003838992949599329,0.012683659742204721,0.009391563734589112,0.013736234150748141,0.017668641289664645,0.010054079620957392,0.006108967244157579,0.0021443743144220566,0.005703466279108574,0.004915060428211722,0.009203776859500525,0.005436974131220439,0.022562501278861162,0.004723544002966348,0.01816915806601293,0.01129713063882533,0.009575825390160385,0.016769223221527643,0.0026201249788990978,0.0039526387617482015,0.005354263152308943,0.011285750041390622,0.0033920774662431737,0.0042081420491245705,0.004907008975438273,0.002624756886182916,0.00503529229157825,0.003149130193464927,0.006682075885688145,0.006484977312488127,0.0039974073984614346,0.0032396102773571494,0.007431880995659555,0.004929058108988325,0.004929058108988325,0.0023885669721281427,0.00452126905356643,0.002062920278535178,0.0019364852259067683,0.005770830995022965,0.005529598242064996,0.004874420095994118,0.002794900945723511,0.003919102943946585,0.0038480734857751983,0.0035828646994186014,0.0023432726484060914,0.003031214490134893,0.0018705811644727072,0.0023197380930254697,0.0009141279134302634,0.0034064662647589642,0.0006106785962982593,0.006908514687559335,0.0023446771635592142,0.0023914523684309577,0.004904423264073347,0.0030076235890324782,0.004372899829171993,0.004067851521588845,0.006432059804757172,0.004306010646382185,0.001690664218119777,0.0038747066430652737,0.003068902966993208,0.0005203313789203383,0.002750362645367498,0.00021670577501314527
7322,0.0004509897756988464,0.09271181340659108,0.19699256212367833,0.005459916024740685,0.019123028441256337,0.056214212179007836,0.0038539846446618664,0.008209533796486708,0.017052284460909166,0.010439563749889613,0.008791671513459371,0.017038869384838444,0.004835337105629745,0.018851862148101372,0.0009618506853278889,0.01129660746073211,0.015355775362882117,0.018920928123524694,0.013449609810736347,0.003881695744205665,0.0024402713234954352,0.00906482388786303,0.012077783620178017,0.003854036553603594,0.0021481114368534526,0.0051315110956894235,0.005909687068764197,0.010556968986917025,0.012867842979390807,0.010959477691801408,0.0035895683946902,0.0066021786820279075,0.0041235485313548155,0.0054816572198341015,0.004287233599146057,0.006672647703484869,0.03671449935522466,0.011267494067458174,0.003192380732484609,0.00340231629120305,0.006102057092984249,0.0012799506550289805,0.007706234477445139,0.005064098683366342,0.06449531636928033,0.004129939725767042,0.0026033929159627097,0.01116007189791946,0.0036425410935710745,0.002948294920461808,0.008228816087579612,0.0030944048618849933,0.007842180234311208,0.004176275979293618,0.005215209750403543,0.008469163515418673,0.004018494613244468,0.004331072581193451,0.0032527087027171796,0.004367173745557725,0.004367173745557725,0.0033301985966186225,0.001495472349373186,0.001508962279642485,0.0030224329261043293,0.04835730485131617,0.004463619054679891,0.002281050800844487,0.005076438717730857,0.0031018410058632935,0.007043135362055086,0.005215758555809196,0.0023325279203608154,0.003154200953540736,0.0028732186042748054,0.002960370896296668,0.0007994430288852395,0.007278590560212234,0.0017659570555541662,0.008849802005158823,0.002524543045403189,0.0010888242825378095,0.0034530001066751556,0.0019014700498299658,0.0030364319777694813,0.0038159056743874353,0.006523547167560218,0.00304351604370824,0.0014524159510450924,0.00039765343211206725,0.0032575046375506725,0.0016756142443748378,0.0018897378766961112,0.0002988031732562653
7342,0.0012779384060345943,0.0029611694749503105,0.03629681460723133,0.004173174802026972,0.01877998858126041,0.0012517592541869058,0.009706635595197417,0.014004749911336484,0.02562944311366209,0.007308879160109441,0.006971625924852211,0.019545435600020016,0.004301862490035795,0.03864415411231058,0.011232610064425334,0.018280066846579276,0.036221580253348235,0.017727860290507963,0.028935134808765833,0.0055918576133573965,0.003326714838536951,0.004565660219527443,0.007674708655276167,0.01187653752200637,0.008491989803954098,0.0021624773323252783,0.007827797367429922,0.024294340517089442,0.010642447448310869,0.003942671184604211,0.007154588796141328,0.015499812247847428,0.006954707704703304,0.00774966867521987,0.004997018640973532,0.0070954208439986885,0.0040015538525031554,0.007071847144160475,0.004676576428149394,0.002626118115355791,0.014197681593864425,0.01163399173967469,0.010536158031423049,0.01301604808843713,0.04209065519412122,0.00624918132742425,0.007202964358895162,0.01709550788090753,0.004799519240721519,0.005587112097271343,0.012174239410782972,0.008448957989700372,0.006972701360001175,0.001571679886727113,0.009100608293474402,0.003780740966223089,0.007446942325763379,0.010099659306604175,0.006325713580533214,0.0038714287929715466,0.0038714287929715466,0.0037782342110352952,0.0058819167660619604,0.0014251694258007339,0.005432147425090857,0.0040015538525031554,0.004430340969599241,0.0026958029702842346,0.01148608886110635,0.006729938876910647,0.007298565702450961,0.006893251138961232,0.019118515509807678,0.008883055139885946,0.004638385512895524,0.0031369400134733483,0.0011620287145672958,0.008699786236408135,0.00036361342733330534,0.018518098798210696,0.0014860567198019749,0.0020907586024554114,0.004748051945997363,0.003972943877183041,0.0031304718416208127,0.14521200842197846,0.01558371347942084,0.0035340749878142656,0.003467361123342903,0.008682734307280365,0.0034550567274625054,0.006150687950868716,0.00555531241357398,0.0008090155420071562
7362,0.0007170139483404268,0.07025482770751929,0.02801045391557796,0.0030217283995436785,0.008021653765005316,0.00068443077387485,0.008040654003764542,0.006006371792497378,0.010970762088121056,0.009450404094459687,0.00643484592297036,0.012849686429302742,0.0057424623787674265,0.022610915905761503,0.002027502819349602,0.009858458009490416,0.027017696999172402,0.01201919635160618,0.012130078742505731,0.0024847847651157926,0.0025447310512757707,0.008687485585378218,0.003154308563200868,0.005335030278580076,0.001877128668723992,0.0022134166401695963,0.004795037374568822,0.016575846323162065,0.0021984942340176478,0.0020945572312299743,0.006699360283570133,0.007228720997158313,0.003178868141017576,0.004856749239188217,0.010788438462127342,0.008046653635268151,0.17990821191993722,0.001250651268269726,0.0017015039284104115,0.0033226124113094214,0.013293309533481578,0.0026372620453534667,0.005551367789887383,0.006558916769012862,0.0949063467142752,0.0062760339519361595,0.00387885492430109,0.01169354632102918,0.004509557656290494,0.0077793238565365885,0.005133172005755825,0.0035374605572242985,0.006371603289750716,0.004354375366475218,0.005833832357892491,0.0028703161018182747,0.004839683833668525,0.0060308242203457,0.0025146646551374267,0.0028853721099880514,0.0028853721099880514,0.0034598069241418947,0.0021132845155080143,0.0021316742486334065,0.004895189434108244,0.10380288399647343,0.0024388609403822223,0.0023390004284312028,0.003537759963754926,0.003042538111829872,0.006979113324826038,0.007180427988866128,0.013219907779824512,0.0025056218878590155,0.0044164288075591316,0.003270437085558,0.0013121579378244366,0.006080490435030596,0.0005416241137267719,0.010673843583593226,0.0047950074722520625,0.0018366443820993488,0.003558742189407038,0.003251401194036484,0.00045376847146736375,0.035513810057469924,0.005919771232895407,0.002262780764782617,0.004478450812874144,0.004597006598289749,0.002571010203987651,0.004187289271048531,0.0034462305056071453,0.000034104116393021554
7382,0.0025568452093420848,0.0006931820685770975,0.02864318854983688,0.0176654540348169,0.0212161353272942,0.0022257873048084835,0.007013304641796178,0.02232631546030746,0.022583314839659984,0.00784221437036257,0.010543627524799083,0.014832157982778349,0.0028980100434841294,0.03454306159270087,0.001989277467020505,0.011644791869177256,0.03094136686757314,0.017795517550907743,0.009674671275735389,0.004400423945709411,0.0031043964004986956,0.0046708866262614255,0.006202407583082311,0.004112123336438952,0.0026633854582107665,0.005664709291229278,0.005714937761088922,0.0308707799882391,0.006415183122470496,0.0019518822544109524,0.006878414244954552,0.007318591736074178,0.005267363810168342,0.010394645612558658,0.01492547889712688,0.007874404553868359,0.030430607986369755,0.01706631212485487,0.0012435907194655023,0.004848012534630751,0.020771664632534853,0.020349237547087454,0.011083247664168632,0.013490193646555966,0.13745904393908204,0.0061733090673204835,0.003985435099356805,0.017203698300826166,0.007440573855911816,0.018704039706110436,0.005650497012324206,0.010985764678270525,0.01690093443192926,0.00288631824533501,0.012149288125721927,0.004682053286133261,0.008404359343319075,0.006170721190769363,0.006729243258537637,0.0037075317400432064,0.0037075317400432064,0.007048649924382559,0.006013935394373483,0.0030178394623349225,0.011637764408978808,0.019423072941468143,0.0069030042564821375,0.0054923864768595,0.009950160279798548,0.005067461172615641,0.009280340002997723,0.004060568907677084,0.015969328149527222,0.004718122844798938,0.0022250224692687464,0.00512499217510469,0.004378735002957552,0.013845213958334546,0.0020161077025811487,0.014056453727476272,0.0033475589046739833,0.0022260012330904315,0.008317762760569909,0.004237483479910429,0.0022488400212978647,0.0037671788485172,0.00587107155653426,0.0065207676318728555,0.0033590509551043916,0.0028680006171333088,0.004218058547942865,0.008624592944094747,0.005567387323339537,0.0003156374378287777
7402,0.005131362418138162,0.10786673849226884,0.009069897035713646,0.010749755511128728,0.03169227396161861,0.0056227002163196475,0.0008617646819889272,0.015356798940042712,0.04202423790548759,0.0043451153960999914,0.010718386696267035,0.02192058535841346,0.002183719686419197,0.03539587304110885,0.002405592741384422,0.008596206537705094,0.03917976458664394,0.028881749984732936,0.021740854970021612,0.007845861778775158,0.0029384939473051453,0.015891926530465235,0.006325557233289077,0.014216349796145502,0.009476071396328962,0.007220753565427111,0.0026946096609814538,0.017101930246860072,0.004374133936985706,0.0028456705142014273,0.007889670909860945,0.005707982104309909,0.009756648421040027,0.014148020822933881,0.012648764796941075,0.0225641627728363,0.002329431989303377,0.0041659334452584665,0.002128825771258482,0.009316749532536956,0.013020034355800009,0.004049222912855569,0.004135537918192689,0.010339868696660382,0.030693710295616024,0.007679302352335604,0.009256567047676117,0.021187531944045285,0.010460238501093249,0.009601883272542152,0.009442149249621421,0.005012476870039829,0.010109926206553927,0.0016417549078693318,0.011646438516956889,0.017590900849576426,0.007696341083237822,0.008574043012944224,0.007347067647264894,0.001885863403924339,0.001885863403924339,0.003561922098515568,0.0032595160506239114,0.0020107306984392904,0.007672001334103722,0.012978632306546651,0.002120118456409962,0.004847309538252799,0.00591345974713029,0.005063957176932785,0.00896077579119718,0.005053010484296149,0.0066336745859403076,0.006807649250663546,0.0018350567838184028,0.005247661395751231,0.00489383184882307,0.010860907938682803,0.0023301306050699574,0.015525167757144152,0.013398367427703744,0.007149679684938841,0.0034531090668372994,0.00432577081013083,0.004398309003769986,0.004988488846144612,0.01364106751195597,0.004914019789724985,0.014802973104102892,0.005926628896065888,0.00640387834584727,0.007479381605686248,0.004955162275421469,5.001906317837886e-14
