date_id,V10,E2,V7,E3,M14,V9,M9,P11,M13,E20,P10,P8,M12,I2,I9,M2,V1,M10,V4,E1,E19,V2,E15,P7,E10,M1,S8,E12,P9,P1,E6,E17,I4,I5,E18,I3,E16,E5,E7,V8,M18,M4,S2,P6,E13,S11,S1,P2,M5,V12,V13,M6,I1,S3,S5,D4,I7,E9,S4,I6,S10,M11,M16,M7,M15,E4,I8,E11,S6,D8,V11,V6,E14,M17,P5,D9,P3,V3,D6,S12,D5,P13,V5,P4,P12,S7,E8,M3,M8,S9,D7,D3,D2,D1
7222,0.08820080093609736,0.07072520530492812,0.06646333949144091,0.05536197254630033,0.045914872622271105,0.04178780902621342,0.036165480547651827,0.030894152766974933,0.023931584979352268,0.022710394388269012,0.021840163122243614,0.021243788144666653,0.015744243077336725,0.014969026099418569,0.014684113718627654,0.014376692928771645,0.014025101872473147,0.012251028692400223,0.012052384224995709,0.011872721133167936,0.011796292791888572,0.011613947626997582,0.011436836124702216,0.011059390234152063,0.010959021347493809,0.010668412246699146,0.010231854929797229,0.01010328409659527,0.009041722601572407,0.008764870761334285,0.00863105273980485,0.008550569861494883,0.0085120334601846,0.008427805545414066,0.00787999112771265,0.007869752148700324,0.007631068332487328,0.007476501838296189,0.007390071616127559,0.007203576438451714,0.006698819994655739,0.006368885624131276,0.006355470087211829,0.006323456271179581,0.0063189346985844256,0.006249367483695053,0.0061941606178765865,0.005851068097153517,0.005838612489379955,0.005248233786985713,0.0051774353326821225,0.005136008402911834,0.0050896581067472425,0.004827663885133427,0.004719271454777155,0.004587726551830222,0.004571071999947749,0.004380696528492814,0.0042555767459914505,0.004156758942524163,0.004137355484550496,0.003929155883223491,0.0034885818217770303,0.003445249752893755,0.0033636939657953734,0.00332676812111464,0.00326120432394578,0.0032461587374302886,0.003189199294797819,0.0031116439418026297,0.0030089798577937034,0.002811050464006979,0.002401637898578239,0.0023719976495782794,0.00237028942920844,0.0022355027265889816,0.0018981584429953948,0.0018630271446789712,0.0018353349988814115,0.001691493813325825,0.001671945351550386,0.0014053869910676444,0.0013991593860886843,0.0013126227482356267,0.0012941172596214888,0.001273384401223762,0.0010246700613952254,0.0010228035103995831,0.0009380619161803887,0.0008837459584937937,0.000746933976437248,0.0005892378168578757,0.0003198191370404996,0.0003198191370404996
7242,0.04020389782627194,0.0539912304653396,0.04498634768003848,0.05304646583840549,0.04498981526668756,0.04051250968122799,0.03255158867006998,0.01904375761352777,0.03745615933922223,0.031152607117037136,0.008037186937363609,0.020548611334148786,0.009667657592920206,0.010781429304863453,0.03651022318494976,0.02435932625610995,0.011890153210975574,0.019985739443431794,0.007856587102603663,0.011620893261428178,0.009620757056846393,0.014410142083911087,0.00791888281706018,0.02116042554175208,0.0047230879928737155,0.011520109181413421,0.01743427206730003,0.00868827080848504,0.01085787314209751,0.015288300849963306,0.016055710000798012,0.012175698733250948,0.010852872331632395,0.014635169323608633,0.0075140278093299775,0.008535787629845788,0.009561556322922741,0.0062247984787914094,0.003939682794333767,0.006072084519336934,0.009626435104103812,0.00845545073005968,0.004474117453397652,0.007409250801610402,0.010046596334702488,0.005277771360665158,0.004080407900238213,0.005615819098802001,0.013008948391863975,0.006129486841307785,0.009716087995998199,0.008135063179106571,0.002463882280341762,0.004545392219972225,0.006837534970452629,0.0027298103843195792,0.009260061748308132,0.008300202377652586,0.0021768551452326654,0.0027430981142578252,0.003159540626720314,0.0067590590032401724,0.004221315532787426,0.004330964952918555,0.003757164541597106,0.002086472146759213,0.005718034859074096,0.0026905178525206625,0.003754202155132623,0.002247622613615232,0.003921339495936977,0.0033380818966084807,0.00224293209844622,0.00379969408903062,0.002899291828804363,0.0017777545522296458,0.003845977391324086,0.0009582134838415325,0.001404973986700816,0.0020179220624094454,0.0012466161775097214,0.0026015482816400728,0.002251607149290406,0.0013165439184259925,0.003333113605258238,0.004543063431745896,0.0059635562743663,0.0008822488315001715,0.002730916453826715,0.0011528095456424543,0.0002381350392751969,0.0009032521934935044,0.0002457724418789422,0.0002457724418789422
7262,0.03312162201459464,0.09512033365982075,0.04002304953953004,0.0320684329868797,0.0908283877026913,0.06807189680048195,0.049494433811910724,0.08293816273882608,0.03194466434837417,0.03212699071042702,0.004967354968597784,0.015145511576396119,0.0035900000334098937,0.00868974819860862,0.029329359868888873,0.038214498738730084,0.0046092026337624095,0.014677893212019283,0.003100176341476339,0.01452263309293041,0.0031168717552868186,0.008524138062127332,0.006567198309462824,0.0326555152412858,0.0025993243330424986,0.0036731517817759165,0.009533826127759255,0.0036347160189655068,0.0036142435443577573,0.005681370344549605,0.0048512817525909755,0.008110285239469913,0.009898616866701597,0.017590133326475552,0.004582559745833057,0.004369279449078476,0.007994807897043533,0.005472984919233521,0.004045553053138887,0.002692886617211451,0.0037107035924183003,0.007976549410440273,0.0031035440130260253,0.0033430810847741113,0.003261109856171521,0.00571752420729305,0.004374771015614288,0.002072607960847118,0.007823693049756277,0.0024712679240763247,0.0023649461134918875,0.004786909332533164,0.007600584946509039,0.005079374820295075,0.0031348355911674027,0.0035365762427145447,0.00709774760560364,0.003512481700161788,0.0018768856706320386,0.008305455744177381,0.0036670996668857216,0.005064861355330579,0.0043794774858472085,0.004500167079068574,0.003284191742244302,0.0015668076823772692,0.002598182150733689,0.0014066481735070333,0.003442885254233643,0.0011235986384395416,0.0023729507001782496,0.001154213834345781,0.0020445164648109316,0.004188006819349842,0.0017254549155821008,0.0010177519384534706,0.0036914516180623766,0.0011991423189355909,0.0008415573784286399,0.0008318097382919899,0.0007763670013925467,0.0014562320573634267,0.0016893336396750856,0.0015369608785972635,0.002120210482896896,0.001326432800326186,0.004057539806004753,0.0004701611645144608,0.0011948898737009935,0.0008270463095550576,0.00027907257182825825,0.0010360786794179073,0.00009257626708545914,0.00009257626708545914
7282,0.0650608278048666,0.06398775651509225,0.06285025832915424,0.042559050454579216,0.07250770346758316,0.13510031466424902,0.026324133816906084,0.0893698906734,0.019832321148084947,0.016507886505171595,0.006704543369515276,0.018323038361548773,0.0019744834584198394,0.01151288647447072,0.010518539962739411,0.032114302750944214,0.0036970332224842044,0.005305066275552187,0.004830346748899444,0.011689339735751456,0.002851158175588167,0.0032825441254086315,0.0031990892014990687,0.026868418673852354,0.009061269653291727,0.010481646194599951,0.00836962697376002,0.0035531676932051425,0.005839758129369233,0.0065705893979445375,0.0038962705746206695,0.006691462087481344,0.005041923191044558,0.010146912159947414,0.0030580526446867284,0.0030966017631593864,0.0059106354605830535,0.002872550449772873,0.0020298399320944098,0.0031384625268635388,0.0019406066312014848,0.005489406183113688,0.007874781598576916,0.004835765718863245,0.0016826172119359232,0.0034129420455289226,0.005554179262385542,0.00700036273900246,0.006759956753236965,0.0024539017241496123,0.0023252621119581366,0.003980209352001377,0.015159364919953002,0.007330845758434136,0.002229883234400234,0.0027958911994565754,0.009291285422985789,0.002662709173711689,0.0027428302551099682,0.007447326692550568,0.0025626879948413258,0.007363769519469211,0.004998694697079366,0.00506562799672898,0.002944275292020338,0.002043964486278424,0.0018773382441297935,0.001626850206655894,0.005276012397721171,0.002038550475281385,0.0025275893726694806,0.0021409302331999633,0.0015477971922415032,0.002672411510250937,0.0013827094104952677,0.0008148819178847353,0.003254700235467389,0.0005858406441945984,0.0010423123538718887,0.001925856656852353,0.0010513471190285472,0.0014977680657162849,0.0018160461233831433,0.0013932518196180185,0.0014956595602776074,0.0030446457238354663,0.0011544252647660179,0.0006052081250223844,0.0017980043396695624,0.0009259816646412627,0.0007408432453605446,0.0008350863424241387,0.0001245505160906706,0.0001245505160906706
7302,0.034189674138162165,0.06650016963208852,0.05443970872818055,0.04005532030839826,0.08815547745660694,0.08613117340590472,0.02615655765290508,0.07005716560065817,0.019425440920151794,0.021053440836603304,0.009921175726568112,0.011695748163750793,0.004247867292648946,0.004328538919729604,0.04146615322154159,0.013346202863279196,0.006204934093240356,0.016236126364039042,0.004313655612793296,0.010284701905656253,0.0018764809654166622,0.003402344256106572,0.004181042206826832,0.011700286510180865,0.012070704185118313,0.01146866833694393,0.006261360201430291,0.001507658724877604,0.009477154951316267,0.012333906489641945,0.0037797299133279583,0.005609185566170488,0.003038094065960622,0.03712509730813233,0.009951104845743984,0.004384496122952319,0.005074247159075076,0.009130832545952844,0.003087264857070635,0.002336468794564385,0.005714604753665338,0.006243197737201441,0.005152505264654563,0.005367522931060715,0.003933242046003816,0.0023309581398673384,0.010347545157623136,0.007831550898912465,0.007250574920974449,0.002376888584308911,0.005227726155194682,0.005808594552806239,0.023459848418463804,0.007614501008364741,0.00349892074929946,0.007505816281340191,0.003657205226963572,0.0034912441894222684,0.0008759759289215873,0.011583588637574192,0.001760041262897217,0.008621766980407865,0.0029231018181500074,0.006643047482971,0.0032895914493954537,0.002045592472391644,0.006618276318434546,0.005765094879032104,0.0032858538274205375,0.002220852172327429,0.002572553140088325,0.0024796418677645723,0.002020248907890365,0.0032744164953715962,0.0018512944591135034,0.0010057909413645374,0.002820577313110105,0.0010379761833993883,0.0009472985646259234,0.0014774286531429057,0.0011563917098259646,0.003154921534277015,0.0020165530470548335,0.0007769809210478205,0.0011139914434386696,0.0062592085949011314,0.0018219049437902762,0.0010841862459046664,0.0022508729844397763,0.0009627599455949074,0.0005190322359475763,0.0003851554136630337,0.00028011167923789443,0.00028011167923789443
7322,0.024017595953962936,0.10834740884259646,0.05269020026595078,0.04167928629008969,0.10725913611410592,0.07743162763888475,0.026013522153128885,0.07699791827920237,0.026497024688865924,0.013320584920787425,0.008137590161811488,0.00512364523971576,0.003742772727287842,0.004565608014514203,0.038529635466167826,0.011050157221004558,0.00666473446353041,0.01531531354147572,0.0059655616433527325,0.0084879949634498,0.0011122784180443404,0.0029767131369793317,0.0028048420650511573,0.009092066453116972,0.007449190691009552,0.019951391000784354,0.006450895239114412,0.0014851230719076926,0.007688664755770506,0.01630932310562088,0.003730546464046396,0.00597857056506625,0.00218729781751038,0.03578587077078472,0.013036107993882428,0.003525477108209949,0.006106237565245744,0.003986048722099956,0.0032820550587804847,0.0028937908881711775,0.0037869644832671254,0.004642145490928748,0.004861258293108017,0.004406968415456386,0.0026108029551323705,0.0024201541510284357,0.009919654239638054,0.004286152799215241,0.00575675037515824,0.001540033189954285,0.006579017402376954,0.00500117618806775,0.01906093103803261,0.007833083977713888,0.0019554378470826553,0.006126694925521029,0.0027704928638197053,0.002705982516797773,0.001202634881567918,0.006240303908588274,0.0016897712631230874,0.006162010307534714,0.0032643203508495294,0.009177951425041918,0.002859199187705693,0.0034516810179861398,0.006536099547953275,0.0034875514769303704,0.003316752223862773,0.0018860553123028528,0.0016478785664055106,0.0036090442870267817,0.002522881891641565,0.0030803498160662302,0.0008961012789814982,0.0006546608975594695,0.0026732543136650574,0.0011715987090348938,0.0011485054271856768,0.0013652052926017067,0.0009900846498615736,0.002213012276702562,0.0018065714181563516,0.0010188314769791758,0.0008413875193990866,0.005621482290261077,0.0012451555090631753,0.0007984622928599232,0.0013862040263458155,0.0011395557657190914,0.0005328607569781536,0.0002730848618959308,0.00007799256939085617,0.00007799256939085617
7342,0.02588641613651878,0.21087447192552453,0.02552353068146457,0.09538954315725955,0.07367671527034461,0.05265963238790849,0.019348588481892505,0.08146176760360663,0.012599832882750104,0.0027778706365908013,0.013325665694128122,0.006617293725297979,0.0026676083684703308,0.003263709383324682,0.04314188519448922,0.013157687124384608,0.006376080900452891,0.01591912297389663,0.002626914915987267,0.003782376015605983,0.0011846943689657848,0.0037519531207116413,0.003234073834680915,0.011786491888817256,0.004425964778927598,0.008441764165738809,0.00392138384370832,0.0005578842448008929,0.008757250302710897,0.01303013513685471,0.0025742317244814654,0.00451984026503551,0.0021936131348008984,0.04007498552886983,0.010950505136540566,0.002787851584668181,0.0038998137778351798,0.0040900278521000324,0.001907404877146955,0.005411654698566836,0.0031046303843773743,0.002365236299703509,0.002811772319672098,0.0024642625399231817,0.005642156708834311,0.002341668654594555,0.008593700200326211,0.0075510295303746365,0.004207771962449188,0.004370678417959156,0.005653393052557914,0.0024347051574234247,0.008032574034441424,0.004037665378651775,0.0010870154288283227,0.002957547914643092,0.002256393655087384,0.0016952974923689845,0.0012815053490819305,0.0032830819541270254,0.0014042820958141205,0.003623455559706324,0.00412577520364838,0.004394072044703062,0.004715215831387462,0.0017580271651840124,0.008030097352011819,0.007083774744901308,0.0036670460547712246,0.0012808226191352078,0.0023497451911633246,0.00390718002891757,0.0005578842448008929,0.002402267628861849,0.0006836489910824955,0.0007483538986699486,0.001792022015992513,0.0011209573793171397,0.001085668049790411,0.0009803439870345546,0.0006330452953523161,0.0025856970397380268,0.001351199230549754,0.0012327607048101248,0.001779150341789378,0.004487347783306023,0.0023412972469769554,0.0005567035412478353,0.0020705414095696967,0.0013689454718224807,0.00021598326092428177,0.00066058038548184,0.0001278920201258049,0.0001278920201258049
7362,0.022654961880718485,0.2608714441235835,0.036759759408982566,0.13997143898767422,0.06451621632146844,0.05320826848766367,0.009484988929492694,0.07965656397292471,0.008392940788822426,0.003142647692348452,0.019837412394122022,0.011408962515081342,0.003695902359989109,0.002413611392975023,0.015705635983407257,0.002030102502864429,0.005445561389261799,0.008656875502902095,0.003169972863645114,0.004740262227467083,0.0023554109022417757,0.001626395368603582,0.002682303045594206,0.0017485139020105532,0.002067506823086297,0.0063202553718093935,0.0040772053266528736,0.004475588506840339,0.007260588099748112,0.013637646475864535,0.00471520385016939,0.0045979836525220094,0.0008815268605423894,0.01545219129447974,0.01592714645891825,0.0019878523160307797,0.0026628809009837393,0.00281412488397033,0.005469468932683092,0.003219371218911596,0.00346587412862213,0.001097643396696745,0.002884977572593207,0.0020751649409103657,0.003999534185087923,0.003112963153088108,0.00717622088041362,0.004548456264366355,0.0031180604277615937,0.0031765560772658956,0.007432384454003396,0.002399696289645548,0.0032906766322660153,0.005238891915244475,0.0012977419421656591,0.002588589818750258,0.0027409286790900573,0.0011553575570811229,0.0021225794551350927,0.004506323380159226,0.001505802403409623,0.002932677576048154,0.005045336874872094,0.002405121853156227,0.0035759173077312373,0.0010618374832782763,0.0064788764218675935,0.006332340078613967,0.005801650314872137,0.001103870026184612,0.002160047499216232,0.0017842295399617203,0.003163923852526187,0.001616227450123172,0.0007625453798095158,0.0008517281889967827,0.0018202999390995792,0.001408644759306683,0.0009611469693952648,0.0009151419096350015,0.0007469279617419341,0.004385401492059822,0.0008237513540546829,0.0004341476810232599,0.0014355848926576459,0.004629461970865733,0.002757705807989559,0.0012254646606988146,0.002296826641699332,0.00160095195336019,0.0003534854017405789,0.0002470308111591402,0.00010228923772053614,0.00010228923772053614
7382,0.01702360794464802,0.21245732753551486,0.03386190794589294,0.10975242736851758,0.06405363998267409,0.045602789876737236,0.008879752143115826,0.08887008062225538,0.015252659265436674,0.0029065628370431107,0.01970718395018853,0.009312425480090064,0.00401089089391878,0.0036703953665046573,0.046688807334901355,0.0037823766890590885,0.004577051706826291,0.004519851513175007,0.001812575283669481,0.004905010982343391,0.001926396323588548,0.0028486213874577672,0.0025837648369998745,0.0054203076788051,0.002627517225225448,0.007988208833467875,0.013339139788934406,0.0018767014721052758,0.0026833793663475053,0.009125344428332247,0.007235284745791932,0.006683944689262691,0.000537507781213785,0.04115237917919749,0.015271501729542288,0.0026451276743188843,0.009259053039467216,0.00277362752799055,0.0021620957446945254,0.0043397135698516045,0.006881661035531181,0.0006962673782447579,0.0066880929037746156,0.0026974320218506906,0.0027373709184227483,0.001691385810781631,0.012077992646756906,0.008185675521784829,0.002122674284360729,0.0036551571712934447,0.007033288644800495,0.003231260787787408,0.0037431320697742963,0.006667394111997108,0.0015879275892218304,0.0027410189781271964,0.0015630331009429594,0.0018064392012746378,0.0018762187665094657,0.004506998155412124,0.0015036353133069972,0.0032009988213314226,0.0017348184086472412,0.007266663126232805,0.0020151926772647715,0.004014543819268789,0.0056910134063506285,0.0022775756341880705,0.0053718146417753515,0.000643403187856914,0.002194584499008554,0.0027122029473071827,0.0007284633129755098,0.003706364231860845,0.0016847435334675805,0.0011030433586667302,0.0013164456234284686,0.0017045982196307262,0.001460324188799526,0.00046895335197499617,0.001805646772171749,0.0036608177626703785,0.002129101969927459,0.0010397918119657138,0.0014779554427222566,0.003459821300170368,0.0037060649107684136,0.0016618899318301531,0.0012174130420680006,0.0016621125770597811,0.00041918387994471784,0.0003389617584867341,0.00015224684655736921,0.00015224684655736921
7402,0.021494717583941707,0.2170614923242117,0.023262411307139387,0.14203102034660542,0.03631743328720004,0.04448362629479432,0.011669080006650945,0.05657670746453316,0.006721554256651379,0.0023148715963022194,0.019359517342075264,0.007417610858256785,0.006588428884583746,0.002480560938779143,0.04418413327067981,0.00414625267390135,0.005099785804246868,0.005491960813739715,0.0016981195325123418,0.009441823883234182,0.001827374925787584,0.0027293293307205295,0.002290898756116214,0.007004361887555432,0.003836635751679037,0.006390428933829687,0.008548350720913889,0.0007857266259883267,0.002819975839776339,0.01182484660741029,0.013722081395163344,0.013650815811454551,0.0009191621293690239,0.05019271772564146,0.012641797834467351,0.011517170059442168,0.012840302319035012,0.0036150278533197936,0.0022493212635716713,0.004737615953658584,0.010625951601052994,0.0009995032979831927,0.004874136889402273,0.0030749966907326664,0.010847108996716155,0.0020481853175507254,0.009367326654577486,0.006801454597060104,0.0031834678099058374,0.0032989253716194534,0.004428465232362442,0.003492373565797546,0.002414954749555483,0.005004856781514898,0.0019981030350483936,0.0036764842336728244,0.0019924215535185997,0.0016385328843780964,0.003828299991501058,0.001059027518272195,0.0013055171113246513,0.005226267174235097,0.0027340855293627887,0.0026079473299858375,0.0018875082739116043,0.0031861649848804316,0.004248319280272775,0.007062229944569901,0.0027496937684364634,0.0005862937553946248,0.0027579773228725134,0.0012449347208050231,0.000936972866631887,0.005669822855888795,0.0019628992064580947,0.0013785750313271318,0.001676946818484314,0.0028902590063415697,0.0011016664667234286,0.0005383394044885529,0.001946377184363114,0.003725487171587664,0.001514520882490592,0.0012084300382991552,0.0010247739802150399,0.0041996847031523805,0.0030301461172142848,0.00164835066699914,0.0006350504501421171,0.0018128898403156068,0.0003309056616864016,0.00021210214087844,0.00015961667154918777,0.00015961667154918777
