date_id,S1,V8,M1,M11,P7,P8,P3,M2,E12,I3,P4,S12,E15,E2,P6,S8,E10,M4,S5,S2,E1,P13,S6,V13,P10,S10,V4,E19,V5,V12,V3,E4,I6,P12,S9,V7,V6,E8,M10,M8,M7,V10,M3,M6,P5,I8,E3,S4,M9,V11,S3,P11,M12,M16,I5,D7,P9,S11,E11,V2,P1,V1,M13,E18,I4,E20,E7,I1,M15,S7,I2,M18,P2,E9,V9,M5,I9,E17,E13,M17,E6,I7,E16,D6,E14,E5,M14,D9,D8,D5,D3,D4,D2,D1
7222,0.057146154597041095,0.04155721157171887,0.036548528302467874,0.035824413913731,0.03274274784389545,0.030312846017549994,0.025050241474440623,0.02363023853048639,0.022957539791874843,0.022789886339705624,0.02239676463593048,0.022262780080674314,0.020713802566335277,0.0202787574416833,0.018973412628114177,0.01857080342818915,0.018005680921177852,0.017705162291572093,0.017231312858022714,0.016268406545112232,0.015870935123720856,0.01516136554699127,0.014545274667672636,0.0144737528146814,0.01368415600677083,0.012446134787732007,0.012199409007024976,0.011856325621681664,0.01135825928912959,0.011286755185258115,0.011196484345425403,0.010937828789689292,0.01069271107923266,0.010668514295899031,0.010595133518431433,0.010485206120100102,0.010344043820812355,0.010241413677252334,0.00988692884901151,0.009861735748421934,0.00922607705620349,0.008970160781283917,0.008935196198628268,0.008863117023276516,0.008505023798988166,0.008154546721989507,0.007651394674988418,0.007649288446110045,0.007409655805297064,0.007143419600510785,0.006948683949772029,0.006723571863835991,0.0061303288347491075,0.0060577710248011195,0.005939747069671885,0.0058981324834789,0.005858194597466057,0.005807695393557754,0.005356690852053494,0.005331191283329367,0.005250806111566525,0.004870950691538509,0.004697135040806732,0.0046602955594669355,0.004597918348795524,0.004584663601976243,0.004510547715131852,0.00450388173738673,0.004274103703684038,0.003854037061198851,0.0038109853879425034,0.003658900280353484,0.003575144254929257,0.0035635020156403155,0.0035121322174077063,0.00344999728222104,0.0031965859997371495,0.0031920910351575307,0.0030252528592226912,0.003007760214241672,0.002993033473756832,0.0029875569828543983,0.0025748355177638766,0.0022380157967844226,0.0022376656953971255,0.002090936976333486,0.002050557876785238,0.001166496259951627,0.0002830945960658176,0.00014448436135845483,0.00006025437897059455,0.00005742943091820914,0.0,0.0
7242,0.05551453747452956,0.03726935240404392,0.030971783680991936,0.030846880602011954,0.023732598165512167,0.022112638770208803,0.030830530306849388,0.017284013804172948,0.013455992215104745,0.009505603564678501,0.027077007120808613,0.02957070912079149,0.014228995340935403,0.022898231523495988,0.024342667306032326,0.015019632679337229,0.01586637059550915,0.017384980370454616,0.01450125445688151,0.02453067074573891,0.016399774020524976,0.014032141730014833,0.0066508369135882695,0.02302805316654273,0.029219457267021284,0.0043481188758676525,0.010822064973092717,0.005954124559451175,0.011950766873630652,0.00855551840737981,0.010892362258613097,0.008287196513380094,0.00976600172932612,0.00933066077169156,0.015125873413632647,0.0077392370334675555,0.010107125733139476,0.0178750213254014,0.012138247513148504,0.023299707131912383,0.01212608710589466,0.009855953931249764,0.00743316622082862,0.01296956843855206,0.012054786642923828,0.008312566047598112,0.012694919913628824,0.006653411610937778,0.005892435384914201,0.007087018843364128,0.007108392512177833,0.015488903868313614,0.008856374319329494,0.004112606124976889,0.004466868134965019,0.006979764325886507,0.005071328091121374,0.005827289989559132,0.004439834748595041,0.004457950898094362,0.00358902953429612,0.0024766250562286343,0.007205781203659542,0.0034037065373232816,0.004606088016010713,0.004552271101833509,0.008765604852194353,0.0036296766251032917,0.0037429745380799886,0.006428457801806266,0.00361219744337568,0.0028005423520404255,0.004742588774595095,0.0020520523475887893,0.005998968088766093,0.004999453047036199,0.0018974550913021554,0.008060129668163584,0.002765834782947815,0.003981409168068504,0.002251312367850622,0.002826658030680545,0.0020899049840458796,0.0003161514047028305,0.00166647036400304,0.003948046967241999,0.0011513271236817302,0.0007476408440615588,0.0007610864164571502,0.0004915216632677137,0.000020126359700689814,0.00006293983205886498,0.0,0.0
7262,0.013211875276439529,0.049110512208406454,0.020593148656454407,0.024553293216470384,0.01780219631860583,0.06324654843567792,0.039598711967855506,0.011841443393408055,0.015748025572536115,0.01327147588427425,0.017650642389942614,0.0188658052681402,0.05099102415884153,0.019914087754447998,0.030364543528939317,0.007831802512215495,0.009587213120867591,0.015127701738766717,0.010162569576597053,0.008989703763094275,0.0074748418801541296,0.023582532786841772,0.00598920224270279,0.0299088937488461,0.018211821949065458,0.00972864693313289,0.02161751841033718,0.010691621314201635,0.01896394528795758,0.006852120113734461,0.015413740769784471,0.004265727042352651,0.006050019011235168,0.008418566205942996,0.012973984855304592,0.005677472089873582,0.00785346305476685,0.009627192493317225,0.011787135377191144,0.013449255870782897,0.009404244254829355,0.005049403692379609,0.005442592048562513,0.0196534996698795,0.01354136093877205,0.005154013163089554,0.014717355582220506,0.01005753434047231,0.005040629649716173,0.006615386355309729,0.006452612962113462,0.00844470165217451,0.011156040770133522,0.008429986544415338,0.005337753319552292,0.006201795102108413,0.0033922602873162374,0.006356893254923284,0.00629349132612874,0.015169930025971444,0.003100427844465188,0.0077055390491913445,0.007394402784530471,0.007782504335712719,0.0059400634553040165,0.0037728910201015003,0.009910555752458897,0.002557026720675686,0.004676254149200153,0.0064723182588753165,0.0036620694682337083,0.0044881894715851755,0.0074302844377892125,0.0022707754892669018,0.009432894992126758,0.006883579811063347,0.0020136774529302933,0.0024436707728836475,0.001805581467791937,0.003761846228559135,0.002326938177840395,0.003604212588113827,0.0030021068743465167,0.0008967802772254178,0.0013680353150139406,0.001522319464399555,0.002309245441443109,0.0002266908972977939,0.0003650052444095915,0.0003315087986008245,0.0016310928389882701,0.0,0.0,0.0
7282,0.02856386089148557,0.044782349638272746,0.018544791814199667,0.014471952195856118,0.022219195601568067,0.06795671773582904,0.03495653573987169,0.009747214144100156,0.016682430905192423,0.0052957880281309195,0.006061707938122673,0.02492429974869744,0.0399561416925323,0.011881765087093104,0.05623045117783855,0.007032177001767392,0.003254362283324706,0.018075364584805666,0.014931787899721542,0.007258905517139116,0.004862869149047964,0.01716797432744515,0.010578787355557066,0.031008789642082653,0.017514497949407164,0.005609676555519393,0.014901193784581655,0.010865262285924538,0.01733165049185898,0.008622145542533993,0.019042790796011014,0.006317453047324545,0.010009998819668365,0.009525203005340686,0.009375529547161294,0.009022072670051643,0.006625479760281032,0.008521268443824288,0.007908998129573982,0.007585247644432404,0.004535373275579386,0.009560028013036747,0.011314823524911765,0.013972052349857884,0.012872625818276697,0.007189880631309484,0.018253767547533373,0.017141307358522297,0.0038257498100668706,0.009169948145868695,0.004841625522019144,0.007642932993543041,0.011825795414885168,0.006464639214917125,0.001994575076604111,0.0048747226049762485,0.002408385616431069,0.013581704010119107,0.00655240916917941,0.007480576166050677,0.006336277481736136,0.004075198061692953,0.013329152646699276,0.010091445950941998,0.010984093732758228,0.004676750049479154,0.019145282649452675,0.003921095296010043,0.002368968894922738,0.005368937005384576,0.0041177612523353785,0.004965176305118887,0.004415907390827651,0.0033906008449584735,0.005180313468258197,0.00614813259005063,0.0020516797557978642,0.0033286679462343535,0.0021022494794790156,0.002298673418559938,0.0013441647552967706,0.0036027573746665923,0.002009739367629042,0.002445609485336176,0.0023271391047153048,0.0038780541947969196,0.004365992069037642,0.00009547024546523231,0.00022092997632379194,0.00017922667564529006,0.0004001459963515395,0.00010679569717253334,0.0,0.0
7302,0.031873965706356235,0.026251543819594214,0.01901556897438893,0.013089871257088404,0.011955571242186944,0.04448019497713745,0.04083133856081144,0.006684770565738583,0.009490477210674244,0.0212319393085609,0.01329852900387373,0.018137989369600312,0.029797259031776168,0.017130642915344,0.06750959342610438,0.005284668091650877,0.0033271749645404766,0.03103817263320315,0.006230465614244458,0.007225374712875439,0.00587092704255427,0.03553801249475862,0.008430253241196834,0.018232423600939688,0.008803784976202753,0.010017202235025632,0.010812598943615486,0.019327110358493316,0.009288554359387042,0.020670159179158636,0.027226086493640382,0.004163952775504291,0.00367268134763842,0.007872265501443461,0.014558790470168486,0.016109441620696493,0.008540504850721924,0.011678539476490595,0.004041240828802144,0.007534940550759797,0.004206460841141168,0.005270879594229758,0.007588889960242507,0.014699057720703818,0.016371391417862344,0.007068070761070391,0.020336106281103664,0.007669703502849778,0.002158341265643799,0.011507644321717922,0.004145388451466104,0.009388153802880269,0.0042944220799492555,0.007398587969073105,0.004298882235440737,0.002169499893041989,0.0027627298423664208,0.012355210019953034,0.005679659826212396,0.010968328008706061,0.005541796966324573,0.005507497217181352,0.01393424382047622,0.03227706385807829,0.006599592696374383,0.0032644110459355783,0.009439768633599015,0.004422209914283455,0.001712986978125482,0.00715606452094224,0.004234251174161687,0.005730885271394359,0.0036129659535506183,0.0036493472675817318,0.006627930250494479,0.0059632864300255975,0.0039562875715849965,0.004069190298228006,0.0025025233910253328,0.002951463667841195,0.001682088607041181,0.007922108584608425,0.001696124589757532,0.0010044180408680455,0.0017262938385922775,0.0028811281951711103,0.011738678294828586,0.0006370757689191795,0.0003740312585453107,0.00021517038791351906,0.0001329088449422217,0.00018844312781606722,0.000016271639857093366,0.00001950236532772532
7322,0.028423141533598793,0.01310480373917026,0.01604475757422264,0.034890891538519424,0.015255695307968045,0.02887162325909472,0.0374322245644528,0.007020749317170709,0.005722553962542584,0.011811318851535592,0.013881670783513354,0.015640954759370412,0.020001548208590045,0.006589465634598394,0.053313055591114565,0.0045659112573238,0.003633235102316541,0.02952922872537529,0.016341743333405392,0.010798320787595978,0.011019555283352645,0.024556832212820498,0.008755309081783742,0.01761691857679165,0.006574751575749149,0.015338536873905515,0.006858888109290021,0.012502857065597351,0.009664587484523635,0.009852625653000522,0.01673723886576394,0.006207750104350661,0.0064046199884065895,0.02274510328829258,0.01818253052524635,0.017771801421357435,0.010838438483508201,0.01735484308569932,0.005247735773346307,0.006246233405987475,0.0035640989123588954,0.0067309202859566,0.007947166307949635,0.04903689627867176,0.009639644315290883,0.006975511940645647,0.015213542204834762,0.010627365442576725,0.003570649610538512,0.006973423229045311,0.005882239531681343,0.0049020384222106085,0.009331102166680596,0.013780828738727288,0.004229338795853174,0.0018130248359949127,0.002256531827786272,0.01713032504017911,0.008018496588165112,0.007482691628535469,0.004483468244129857,0.00413230883425288,0.017520085021327313,0.022427994715898583,0.009689113239463268,0.006084441903833536,0.004904182488358657,0.0027449379183111192,0.003479898084749828,0.007079922098573866,0.006813237008775023,0.0056608947368629375,0.0027563477206956396,0.0038810106685832494,0.006909102064671243,0.008504275797875757,0.0015494010577013914,0.008008441742098478,0.002875317969823727,0.004459141765561986,0.002336764349374913,0.0033664050656094296,0.014311858446040968,0.002131759807007428,0.001848299213999173,0.006261610489308205,0.014528674418789153,0.0002217241784870765,0.00042343269069067746,0.0010280510156309628,0.0006192778236820867,0.00046353211447673555,0.0,0.000039200511419326014
7342,0.006961589002979798,0.01714414406121709,0.008457327538355902,0.008259190108104629,0.014808868129179288,0.015164641857518374,0.03765912928400166,0.008438037425203894,0.005780979693083367,0.012943388770704348,0.009937601648542802,0.012177522558679599,0.03070199174503144,0.006011126701147581,0.06389236886672482,0.005346171670213468,0.003922072726208269,0.0362649211691051,0.016656964335491537,0.010435058743549,0.01000080502926649,0.026688185741159418,0.004109033778833157,0.03154804793269844,0.005914610768808835,0.013025310524905003,0.00557567547114326,0.01718356097972849,0.03322571342258504,0.0046046296694551275,0.0192893531565873,0.004648640986894858,0.008506319353315498,0.018985972048409055,0.030720904475135744,0.014396882629374427,0.008548482539686743,0.01062259110007174,0.007919096514664464,0.010038722874239667,0.0029118320344877287,0.004459669258309112,0.008998562810004463,0.039370910898644154,0.011632968407941766,0.004801663711857918,0.009252436143028562,0.013084088152473406,0.0033856575860731586,0.009708353213047138,0.007796613491047944,0.0037025525807321564,0.0071003953686296604,0.009039907606810364,0.0064050514152572124,0.0036874136811048852,0.002999868614237315,0.01415622206079186,0.0030995722567307383,0.004106928974998968,0.0077825614197358835,0.0029078132972291597,0.021254267283028608,0.012846851049506034,0.01383556325853123,0.0031589375298416694,0.009292820486904742,0.002769367319316538,0.006799327365783065,0.003368632642761753,0.005958890089221243,0.007170049123339614,0.001810035971141802,0.0018847579235313778,0.006631032829149374,0.010366563284613637,0.001307365891484158,0.01314835395798959,0.011037844928811675,0.0055593717390835275,0.001641098227373688,0.004020357913943871,0.02205330136864089,0.0037109151450340373,0.0019061079554668673,0.015656962010993015,0.014833850364004624,0.000024499960548128244,0.00029114165209357827,0.00034322952781729683,0.000270094512542147,0.00010293651005955413,0.0,0.00003879416226438388
7362,0.006510113945002519,0.016694640580008795,0.007947650629705583,0.0031150625186214987,0.016225354475776724,0.016972012966175065,0.02104541194799842,0.007556783122328352,0.006720440545172461,0.007259285763767382,0.013063956134489999,0.018959026523645374,0.03570541414981071,0.006309012819302024,0.06444071930988482,0.009829016337561863,0.003945703555341549,0.021157036749304508,0.011293974902380675,0.008668341117893628,0.03152577475993363,0.03808744404100926,0.005124223865048647,0.019207732290063284,0.007766358017171155,0.017682686831822086,0.007472012409072726,0.013165650536928952,0.04171594170739455,0.005526737072039509,0.030397145394211667,0.00842801739330538,0.00902313227320689,0.014053880961666296,0.03636307696693292,0.014966093492295137,0.006198699259930218,0.0065082862782980325,0.0051175291471351235,0.009778458077377223,0.001864146886044512,0.0060255378150253615,0.0135185420195973,0.041035967138744155,0.011931809943601159,0.005189851546791458,0.010926257534169233,0.014056616270129423,0.00784072410135326,0.011220778341434817,0.007472420136977441,0.0039510760240432695,0.011429446970428669,0.012812311424974888,0.0036583030807201696,0.0003566378840999075,0.003421560390417651,0.018593133611682477,0.0048920868031141216,0.005657842461368955,0.003349126083439887,0.0038018865950255167,0.010515063254309481,0.009337418481801597,0.008508773202086458,0.002969292683819216,0.006262075494784115,0.0026224925826654586,0.003560426369033575,0.004782231421668987,0.005492647992204032,0.004242801900092507,0.0020105283127038664,0.004864423680166113,0.00870089055478633,0.01390186587278246,0.0009710073301934533,0.007579805760529562,0.00763619008097696,0.00658863940417659,0.0009986910917868074,0.00960501457098598,0.01347940380983718,0.0033106948619419942,0.0028875847455328654,0.0037687968842613257,0.018920033243039237,0.00015446389281886772,0.0012170677955737703,0.00024721396500163517,5.925897022294055e-6,0.00009564224868291227,0.000020612972447273485,0.00020837771008883632
7382,0.004231745609669804,0.00466764210618564,0.016300341602305944,0.005245091940512026,0.019207298575692304,0.006915921364289345,0.022903953420801423,0.01703591495904483,0.002954249556089054,0.005936177996876809,0.01808008423041589,0.016981471481875284,0.029524112640885586,0.0063469700891925366,0.032707701951863496,0.005211888670380217,0.012397983883284268,0.017773844871807627,0.00884472136138225,0.01046828544301621,0.023868903183363543,0.020069738646497075,0.0056087365680138794,0.03329244878911135,0.018101854885436308,0.01056335202339748,0.006141821436841723,0.010021868147202354,0.03602523755063698,0.006563588998154913,0.03529604244704563,0.010144666607552305,0.01599285314023145,0.007656564932044791,0.043829021856833975,0.010548261744091764,0.015448750208077002,0.006521050140697599,0.004040431446839371,0.00918126311819461,0.004954001304591325,0.004648908525889609,0.009558692459285695,0.042804115127892936,0.011211552524277052,0.0029658664164381285,0.003946612236434187,0.016372266584607907,0.0052386314704035925,0.00455156859701112,0.008172156904233584,0.004036512025633982,0.01605764802994824,0.015363020700869926,0.005707966001144414,0.0014779701021289775,0.0033298483315928364,0.030359751963568035,0.0022350705585236813,0.003374123898528472,0.0031993120665430954,0.005576879972079006,0.012890306969689225,0.007841301985644547,0.02113778451576659,0.002658103072355803,0.006760911685450271,0.005415671332501111,0.004714925773796189,0.0076609075724856646,0.00474972385485633,0.009297705117844498,0.0017612556986966212,0.004174719232192419,0.007250429489526634,0.014838812292122071,0.002975016272677259,0.0182403993796476,0.0033838123749180865,0.007530870552596097,0.00471382030237009,0.0053222946573643955,0.010565239051235041,0.003143137080365649,0.006213054013653685,0.001485345855031063,0.020429258558032733,0.00007667151046774853,0.004775091254274743,0.00027895716455487795,0.0015290638572454033,0.00008128192096360633,0.00010496773434237517,0.00020482643987113566
7402,0.00843748087800453,0.009479630289659898,0.007925122866882111,0.008136848677855468,0.011758288754643511,0.002870195433414508,0.020305669641555633,0.026813589466968667,0.003207447493370608,0.006935045659606849,0.01848378643742214,0.012109576178736935,0.030410946721576054,0.009587058741767572,0.0438504679066093,0.007050916567854876,0.0027947620488322777,0.016053468687918633,0.008660262935774203,0.008783129606489791,0.015604239615074877,0.028748745375966122,0.006264135380071036,0.01803949852976923,0.044204236629547575,0.01349045649276948,0.005204872118079001,0.031850713800420476,0.01621156843834481,0.006869805620190848,0.03511085601484251,0.004836825941186774,0.016667019755288316,0.011619587364091173,0.045521516977428865,0.01550861365040551,0.014179255115214265,0.005689297250862596,0.006365002564915235,0.009255442454806157,0.004700981892413763,0.008662888416884087,0.01253588514246298,0.03795143368324675,0.016159316006133417,0.004728457868845154,0.006944082867590461,0.011493045019821749,0.0023709024787539235,0.0067503851978708874,0.009235705071768591,0.010380695406571914,0.010994327332914553,0.010589095283404588,0.004226590578810592,0.0013446592691900173,0.005327400739835356,0.026551540148680972,0.004260071551739691,0.006092055308061412,0.00448402411620826,0.0029794566077255107,0.007419212141097429,0.0037221077932622056,0.012984143907631245,0.003000386173511952,0.008137758097750117,0.004898007444683007,0.0034069353474970804,0.005293629941069452,0.007158542296372477,0.02039664865079118,0.004332606921504992,0.003396619496115798,0.005090374838166756,0.0082998959258017,0.001067348550409972,0.007649353826712971,0.003008769446729327,0.012471336301135092,0.0035182255462168437,0.006486198474924532,0.013259090719207901,0.003120046980790675,0.0023584151255567113,0.003749849727520312,0.013713798718122894,0.00012661658930718733,0.005083373230472236,0.0012267139142487218,0.0016380147706507174,0.00018170490796613672,0.0,0.00014589012161933025
